"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"sel_devs_fsh[119]",0.111205475720567,0.108905838200911,0.382806084662888,0.388505263230443,-0.504325768455532,0.745879775122382,1.00040341374836,6822.24099658447,2751.31890142196
"sel_devs_fsh[120]",0.230666208362,0.228757562246755,0.390629290408869,0.383781372341783,-0.403165136013955,0.883807214971491,1.00066341627168,7479.50956406663,2414.53836668746
"sel_devs_fsh[121]",-0.0119747293262441,-0.0132853122972929,0.380703122563208,0.373500327679823,-0.644220227001992,0.62942122248163,1.00376338309958,6605.53939914274,2961.00837630125
"sel_devs_fsh[122]",0.147597210745998,0.14429436032216,0.373336781476731,0.371347612751893,-0.475194196986044,0.758825385530311,1.00281338692154,7421.11982595531,2990.91418870445
"sel_devs_fsh[123]",-0.0381813651578936,-0.0433371021391567,0.371995224201053,0.365631306268799,-0.646036141641485,0.587997521453263,0.999789755841294,7532.82978217296,2590.04006840308
"sel_devs_fsh[124]",-0.101081363235963,-0.100169831246646,0.363822349023697,0.352981813368693,-0.712149535989299,0.508690001588997,1.00050615112257,7078.4043158883,3017.08156319859
"sel_devs_fsh[125]",0.120076584064388,0.115480836142741,0.37727781906284,0.377669398498517,-0.489106011919679,0.747100424162426,1.00030050601755,6676.9444035032,2582.63221829062
"sel_devs_fsh[126]",0.0811257208087156,0.0783080637932316,0.385435943235833,0.396493055185046,-0.546767131553444,0.713529381445548,1.0013172053774,7108.76508106136,3114.33461874407
"sel_devs_fsh[127]",0.175942899935914,0.177822399549905,0.380992869531122,0.370324298519211,-0.455727570147246,0.818512994431201,1.00085810729122,7063.93222047817,2779.79716899692
"sel_devs_fsh[128]",0.152606383409224,0.153131222915576,0.354759766080067,0.359360087917469,-0.417878980166514,0.743156851883267,1.00053523758206,6413.95572948222,3276.03088419013
"sel_devs_fsh[129]",-0.131917706801262,-0.128566483612087,0.357370409403545,0.365908229591305,-0.704641886437911,0.453655272259629,1.00051919643896,6087.95107841736,2512.33638641942
"sel_devs_fsh[130]",-0.175753464111337,-0.177819833523397,0.370665301319854,0.368433280039307,-0.79204903693964,0.427505222501206,1.0002627923727,8210.09985281496,2987.44747010607
"sel_devs_fsh[131]",-0.0807357263675784,-0.0775904288388392,0.364213424911684,0.367237641134035,-0.666273665067967,0.510621319281379,1.00352671819452,7996.36803606746,2789.32068339028
"sel_devs_fsh[132]",-0.202253334472987,-0.194682393582249,0.366140799945455,0.369456974295884,-0.800919808942605,0.391935987615005,1.00130157954982,8136.18480238836,2310.28172654616
"sel_devs_fsh[133]",-0.29354103705463,-0.292874398652894,0.344159621077742,0.344018418935361,-0.869307638839092,0.261101810886571,1.00448603109362,8433.22275316451,2492.03521520871
"sel_devs_fsh[134]",-0.259647823028086,-0.254125588999449,0.349031160945528,0.346040375572902,-0.836519476436296,0.305534391431989,1.00011095475879,7573.73063815679,2567.05098146128
"sel_devs_fsh[135]",-0.324626752538655,-0.322495526525448,0.356047792208949,0.364200088216553,-0.900795670455005,0.266417262624736,1.00483584223585,6821.99382249212,2268.9061614661
"sel_devs_fsh[136]",-0.10138631408581,-0.0974715036816718,0.353170137884775,0.358900604511856,-0.689730167194417,0.481802191062969,0.999974321854227,8094.67670652519,2871.8383248602
"sel_devs_fsh[137]",0.0560464478288546,0.0479263639963089,0.361073928981693,0.359527027674524,-0.547368781235084,0.663651786699909,1.00075831957052,7971.6252773519,2602.46553935575
"sel_devs_fsh[138]",0.138113765211606,0.133380666235376,0.374207102915652,0.36695806664913,-0.484623793118844,0.753803338491231,1.00259761252323,8024.24575397407,2438.9869132647
"sel_devs_fsh[139]",0.0546976565685848,0.0541009885903734,0.377872043959422,0.373686908737503,-0.561596867546697,0.676218911044065,1.00121662182028,6844.79771221455,2360.13043667436
"sel_devs_fsh[140]",0.128948812933057,0.127817588422583,0.379497715480057,0.373271560553415,-0.505041280862178,0.765824299372344,1.00224593730852,9164.75493417768,2808.1413337675
"sel_devs_fsh[141]",0.464562628168418,0.458458220581688,0.375352973713692,0.382208450073748,-0.146057145930153,1.07945165592592,1.00022801258419,8437.95118564878,2342.25568272339
"sel_devs_fsh[142]",-0.382402800322715,-0.38129576868954,0.378950473405932,0.376689551975741,-1.00614730523172,0.237044299724129,1.00251712309061,7256.59136676447,2464.73040920723
"sel_devs_fsh[143]",-0.339773213711063,-0.34416101776373,0.370147145992427,0.383172486163632,-0.926352555827571,0.268334053621429,1.00299125870765,7525.09349758605,2805.99018487361
"sel_devs_fsh[144]",-0.371350556347853,-0.375156175056272,0.373308312798737,0.360329511355091,-0.980954336125993,0.247304680019828,1.00221747724369,6741.41640794735,2336.75383290887
"sel_devs_fsh[145]",0.532511480810054,0.536945388086274,0.307854224302542,0.299485109146729,0.0134148119775705,1.04278242140911,1.00121083987095,6774.62681911507,2495.52815293397
"sel_devs_fsh[146]",-0.0180925806037805,-0.0227141603177453,0.276848997315034,0.287160618372114,-0.462974920941416,0.4394523649428,1.00036168236901,7872.10563602885,2450.54371399717
"sel_devs_fsh[147]",-0.795993240928819,-0.794829342041027,0.307124948666711,0.306555405558904,-1.30142686026977,-0.288742299788099,1.00213711100437,8227.00321095836,2401.8869407011
"sel_devs_fsh[148]",-0.276497164889524,-0.27496490070842,0.323986045458435,0.333902964674492,-0.814243983144952,0.265343271800663,1.0005870465039,7068.74544492574,2480.70047999116
"sel_devs_fsh[149]",0.279989545256223,0.283305932870189,0.334520096896419,0.333613824951344,-0.274089343021622,0.82731427393299,1.00229361113308,8135.83295966,2615.12863745055
"sel_devs_fsh[150]",0.143737010872088,0.143050228457518,0.34105018436904,0.332689679049594,-0.41230353292551,0.696956403688221,1.00088117019916,7288.55434729504,2365.34083847012
"sel_devs_fsh[151]",0.29554972147815,0.293801175291172,0.326849167072105,0.318794760626011,-0.245140320411004,0.853069009496713,1.00075770567994,7187.38425023619,2418.41947041539
"sel_devs_fsh[152]",0.831767376689562,0.835225449269117,0.277779159324356,0.278550060374927,0.381311545960032,1.28082119470106,1.0026313401612,8650.77005472467,2884.14258572347
"sel_devs_fsh[153]",-0.563316467849064,-0.561440580551739,0.274357224516913,0.270006089039083,-1.01797443481087,-0.105852606793501,1.00237335905077,7902.97467838465,2738.78901865873
"sel_devs_fsh[154]",-0.474448343473324,-0.470985463164867,0.311648342817486,0.31149152241483,-0.987478192175701,0.032962805011895,1.00169086252177,9954.14628207041,2579.29274629152
"sel_devs_fsh[155]",0.070689269192754,0.0690852368199163,0.308379727966154,0.314232171002915,-0.429585566880353,0.582863139595622,1.00343225871984,7771.67380552664,2112.05977412369
"sel_devs_fsh[156]",0.692478784543569,0.691415053803449,0.285364248154828,0.280903591690994,0.222625270574127,1.16251115630516,1.00232170325673,7142.47116004252,2106.89030761087
"sel_devs_fsh[157]",-0.689753821166841,-0.691227076090891,0.289591075984447,0.285851894086578,-1.16290774498527,-0.21666356844019,0.99958283547868,7204.72160419641,2701.14448892317
"sel_devs_fsh[158]",-0.0128479607429294,-0.00778290116452014,0.316137896451009,0.329800450651846,-0.533259466051182,0.489178476649218,1.00190080070038,7389.01771628468,2406.02771592747
"sel_devs_fsh[159]",0.560026148845031,0.561857141288884,0.323091211203302,0.333587341154207,0.0315451484025746,1.08459714029503,1.0000018823658,9851.4710391469,2795.1497660476
"sel_devs_fsh[160]",-0.0471807492844081,-0.050097664142352,0.329800446016204,0.321586683451581,-0.607983439142119,0.499452460882542,1.00081605580238,8758.36978722111,2276.06539358168
"sel_devs_fsh[161]",-0.52444273850744,-0.529690021533594,0.318202860961549,0.313247484806892,-1.0457494707579,0.00206898448212802,1.00092412529416,7229.07915826263,2636.60897302222
"sel_devs_fsh[162]",0.200737420390159,0.198951011414474,0.276063496845167,0.264860003624852,-0.253374511625212,0.665917996819888,1.00235236689106,8247.45919240264,2304.04240447036
"sel_devs_fsh[163]",-0.619335435057128,-0.616105960500363,0.284391387623081,0.282353893767818,-1.09402728054183,-0.158029297133392,1.00036749058984,7893.81330972373,2430.26667964766
"sel_devs_fsh[164]",0.051918477584902,0.0503809917086789,0.284570872636539,0.287506740628764,-0.415656496331786,0.517582972909208,1.00208138251768,6270.61244633327,2397.89038664177
"sel_devs_fsh[165]",0.199549902541731,0.201417589105512,0.266957037386001,0.253896425379943,-0.250787368155359,0.643747217114644,1.00567456853652,7633.38608159922,2436.58311249748
"sel_devs_fsh[166]",0.020313034424542,0.022777885985393,0.289528664646653,0.283677276070442,-0.457143798042424,0.48965755647933,1.00121615242396,8464.02411304488,2462.20871361733
"sel_devs_fsh[167]",-0.0149334943787798,-0.00936843700272354,0.301999952218631,0.294293439641896,-0.510122246241279,0.481503458731608,1.00175119839806,8423.62400520296,2065.90430962565
"sel_devs_fsh[168]",1.14336436714424,1.14026501003407,0.287333824954132,0.296696075892191,0.663504457730768,1.6155530021146,1.00062661158729,7663.30826329765,2142.95555119809
"sel_devs_fsh[169]",-1.45010858560588,-1.45029840980827,0.274866047886738,0.276481591339308,-1.90195667509459,-0.997242120985723,1.00509338201492,7885.78277865092,2187.31026820904
"sel_devs_fsh[170]",-0.320678231909572,-0.315890369018014,0.316317370406781,0.311347419110778,-0.850452598942752,0.196415722732376,1.00036419363787,8269.5656683958,2964.58394930924
"sel_devs_fsh[171]",0.06644952467072,0.0637280202871484,0.369544916636399,0.379904323035171,-0.52709775522402,0.681560767893184,1.00346774965401,8054.12644460277,2539.28516826357
"sel_devs_fsh[172]",0.152500112587183,0.148488152546549,0.429649814078186,0.417691011044047,-0.561773320389072,0.857840557896886,1.00053097161804,8647.47187368774,2870.62060342737
"sel_devs_fsh[173]",0.696306466639554,0.687204359897741,0.406317297325481,0.397925926110631,0.0394222176992347,1.37451822236997,1.00107997182491,8054.88080983359,2521.66487174381
"sel_devs_fsh[174]",1.01985847988966,1.01908380001515,0.27902761718659,0.291655357197331,0.569389382342906,1.47572484312767,0.999954131909676,8006.05841812713,2675.31087204428
"sel_devs_fsh[175]",-0.315563511895697,-0.321690793544957,0.274547184396109,0.270291374386072,-0.764630014922007,0.148169585670885,0.999727526204535,8895.34587333113,2724.80066913909
"sel_devs_fsh[176]",-0.132401778314908,-0.137970334477005,0.325052092078349,0.323703541612252,-0.657639504247657,0.400271368244586,0.999908378632519,7680.91093919797,2557.97271381369
"sel_devs_fsh[177]",0.00988440002542485,0.0144333869775163,0.698193404866466,0.691448119706307,-1.12094121612428,1.15644275764636,0.999987692831793,7768.26037975774,2986.31696455279
"sel_devs_fsh[178]",-0.0808763620641937,-0.0828037891715942,0.381944239728297,0.375496773158666,-0.701382869633526,0.558205236388801,1.00002334945671,6198.86443948037,2891.91267275015
"sel_devs_fsh[179]",-0.167238577096136,-0.163910462796363,0.383401054282085,0.393765420685987,-0.789760394458288,0.446103813764364,1.00065575927128,6311.69940771677,2896.31296152934
"sel_devs_fsh[180]",-0.0321915529214879,-0.0321206040280344,0.38293816673826,0.376386707828467,-0.659748614709899,0.606428923634414,1.00143406986885,6505.13286581046,2763.96657847777
"sel_devs_fsh[181]",-0.144598816522479,-0.144859395921052,0.369226336109476,0.368443265084454,-0.748886174482757,0.464301167816099,1.00147840156087,7247.94001416409,3187.23302056905
"sel_devs_fsh[182]",-0.312821111144845,-0.309646506848543,0.370875003153201,0.361645824189961,-0.924524505134489,0.316259674445933,1.00135299514924,7688.48231323111,2721.03501385964
"sel_devs_fsh[183]",-0.0889989081335759,-0.0820765917694309,0.379169199965868,0.373988052681786,-0.715498252242977,0.529843626225017,1.00571990913661,5894.05848571947,2418.96335589303
"sel_devs_fsh[184]",0.058195569540106,0.0540252353471443,0.376519522902427,0.375482958176491,-0.5504391994655,0.685611420250795,1.00122685523998,7565.69726533694,2886.94843293205
"sel_devs_fsh[185]",0.0338216503190909,0.0329291676781937,0.381277926760948,0.378701243689236,-0.599987963628436,0.671071332120443,1.00135690105002,7245.56511922855,2196.53837485872
"sel_devs_fsh[186]",0.0251385292278742,0.0260594724251073,0.380426617958553,0.368901594644039,-0.606911801799498,0.663314034405453,1.00006331568478,8240.64137536272,2900.90428107475
"sel_devs_fsh[187]",0.0691183917511038,0.0675613185846616,0.381523394906923,0.387993657533115,-0.552560079705541,0.683190485890341,1.00171879713526,6759.92314233776,2996.5211526867
"sel_devs_fsh[188]",0.126338526041958,0.126028637245244,0.38327017129737,0.38218449788835,-0.50940406308504,0.755934588946589,1.00080272934207,6352.52817329388,2537.24498366214
"sel_devs_fsh[189]",-0.115452319753044,-0.114512637023075,0.375034112142218,0.36729460591691,-0.743924814397986,0.486405838859995,1.00159193174613,7236.35859652136,2838.34374421326
"sel_devs_fsh[190]",-0.066260998693573,-0.057777135062192,0.384376226685918,0.381465484648287,-0.700600398214041,0.547581597819881,1.00309161795773,7609.45577170917,2415.52900084052
"sel_devs_fsh[191]",-0.0709050377452876,-0.0696171918087911,0.362386779622992,0.346227882253654,-0.680889765646874,0.524462155960137,1.00155152619761,8263.46559774996,2571.96855465646
"sel_devs_fsh[192]",0.0534044401646242,0.056620801749591,0.354462199368447,0.354872128125974,-0.536304306953216,0.627275361619521,0.99995779929753,7628.73474784706,2720.16710244361
"sel_devs_fsh[193]",-0.0307140922834997,-0.0311541682570694,0.355844720421914,0.3646183426425,-0.60539230512533,0.56161047610355,1.00414257695928,9640.9336584439,2646.58936116726
"sel_devs_fsh[194]",-0.0134511771849998,-0.0134152445546025,0.339016970845909,0.338360412520295,-0.569085561238292,0.537626482260678,0.999996797413654,6828.29196799044,3011.03497278251
"sel_devs_fsh[195]",-0.179847441189096,-0.184833927196621,0.349051768486294,0.3503892288075,-0.753040837327652,0.391004008654583,1.00119647549662,6938.80174825304,2459.04433862715
"sel_devs_fsh[196]",-0.0848532595783154,-0.0836844966284892,0.354674650599336,0.35940120913377,-0.665764593232297,0.495157486033725,1.00197311825975,7255.26622866142,2607.80708984964
"sel_devs_fsh[197]",-0.0763866220678148,-0.0703880384581187,0.348682233485532,0.342656882371623,-0.650264240613213,0.483324762046348,1.00247392377767,8290.47278131769,2734.33610248676
"sel_devs_fsh[198]",0.158749528426437,0.152967055325774,0.349385497063326,0.357806439436373,-0.409237039364572,0.73761390065899,1.00090034553618,9100.56036212573,2705.19501137951
"sel_devs_fsh[199]",-0.0899423339243182,-0.0910724664428753,0.34837317827709,0.351871537365101,-0.659307558862969,0.480768705032626,1.00160180138686,7716.11760922438,2416.7252219813
"sel_devs_fsh[200]",0.0515473222412814,0.0578838006301925,0.366400982373592,0.371036043822495,-0.561887608985189,0.648457523231917,1.0024308103302,8280.41500218294,2789.45647787129
"sel_devs_fsh[201]",0.169932316647998,0.17432536280728,0.366170553034015,0.373997951861229,-0.425400960190748,0.756065993558191,1.00216735939122,7177.56376395932,2557.07538039305
"sel_devs_fsh[202]",0.0174861786827839,0.0136074046036337,0.380511532527657,0.371693559159609,-0.614408258794688,0.657468091959801,0.999871183279815,7505.18133546247,2309.6069043424
"sel_devs_fsh[203]",-0.318286724513354,-0.3145712153336,0.357676564692272,0.3784250786785,-0.901328122674236,0.256816791688308,1.00063443622247,8136.57335876227,3043.75634943695
"sel_devs_fsh[204]",-0.243989566675806,-0.244625695916232,0.316084329130326,0.319266634281507,-0.767951213104832,0.270782373790093,0.999859898604479,7533.38603543742,2972.64901827242
"sel_devs_fsh[205]",0.88335097622865,0.881629268046799,0.282486706087914,0.284640813374215,0.421400909275135,1.34784568383903,1.00093779346752,8178.2343860723,2799.26100095506
"sel_devs_fsh[206]",-0.34713737509454,-0.348351566955216,0.267354110871504,0.265565489214875,-0.785601930933478,0.0896949683434275,1.00236912328563,8625.3348240186,2514.39142610335
"sel_devs_fsh[207]",-0.702707966257974,-0.70315687787019,0.292552910201968,0.297653033721134,-1.18585305007223,-0.222298183170871,1.0021318367493,7263.60117309393,2282.96989335705
"sel_devs_fsh[208]",-0.782067992390782,-0.781724239142808,0.31612071461985,0.324349074043036,-1.30045732043335,-0.266634692681109,0.999922190450471,8866.75969474056,2653.28155224108
"sel_devs_fsh[209]",0.66149212979136,0.663806462506455,0.308471585174795,0.304324877789363,0.141539597868552,1.17492210786102,1.00314036422647,8573.89591518928,2487.18602083174
"sel_devs_fsh[210]",0.235263923523233,0.232305736710075,0.304783031213437,0.314119981715461,-0.260663808502923,0.744392608989513,0.999548677341243,8539.65542935999,2963.7768737266
"sel_devs_fsh[211]",0.458431304546882,0.455444177128426,0.295597166276985,0.296403768327231,-0.0274400140958316,0.949508180351824,1.0016498686032,8947.42029905598,2420.051401878
"sel_devs_fsh[212]",0.312663271468128,0.30872479885047,0.257742634328693,0.260387361458001,-0.104421266908944,0.74841557612705,1.0074557914389,8344.06915427184,2528.47453232872
"sel_devs_fsh[213]",-0.328277195356988,-0.328502139232005,0.270308220529533,0.267638313173712,-0.762816797553441,0.113495582301913,0.999618860066562,8090.39597364331,2561.46826421057
"sel_devs_fsh[214]",-0.0275411057849219,-0.0316004456227859,0.2769485293917,0.272692882542247,-0.488371986011993,0.432353069631957,1.00049453464566,6295.59709974481,2112.78336285586
"sel_devs_fsh[215]",-0.0512660042043123,-0.0524867618388386,0.262288020745491,0.26240555196259,-0.482869093833428,0.377463120129504,1.00500569471451,6830.53166960568,1646.43849759562
"sel_devs_fsh[216]",0.737630093953041,0.735930528316649,0.254272386714648,0.264005264901413,0.324059499136802,1.15544793549505,1.00177498925579,8309.110920602,2616.01650618438
"sel_devs_fsh[217]",-0.345301506386941,-0.344901191634034,0.251395342120383,0.252084080242582,-0.760656134986067,0.0718938797069711,1.0038529287877,7161.33077847546,2627.5994213767
"sel_devs_fsh[218]",-0.0840946905099334,-0.0856961368934676,0.257949992936713,0.260662895676172,-0.50881932212302,0.336081149753033,1.00419898532777,8353.76158826222,2126.47466917621
"sel_devs_fsh[219]",0.0189721801091244,0.0159651435538564,0.266585638704586,0.262710879599636,-0.419742163751405,0.474338091812066,1.00094210098288,8845.25215147853,2160.62915376015
"sel_devs_fsh[220]",-0.13256749767855,-0.129582609439505,0.284035225645058,0.282703394699197,-0.607211478403902,0.327102876011391,1.00091528732142,7795.62647178775,2595.05731236285
"sel_devs_fsh[221]",0.0537866578117483,0.0530804209682911,0.284711966451101,0.289365839421566,-0.419639434497475,0.525458789025756,1.00041480532233,7710.87335665239,2209.5968776878
"sel_devs_fsh[222]",0.445060683464503,0.444147181797346,0.243799164984682,0.246273317182226,0.040997257711793,0.850428745318972,1.00107104462385,8535.09759807323,3015.27178597071
"sel_devs_fsh[223]",-1.08420339020684,-1.08425754641773,0.251624191979602,0.256957825432558,-1.49227216265313,-0.667392989974188,1.00073909958405,7067.63680277605,2960.8529649506
"sel_devs_fsh[224]",0.622031727065647,0.620837836439324,0.251936338327005,0.253042667673149,0.202184755136695,1.03595669742946,1.00181755054068,8852.78136677168,2608.27486437858
"sel_devs_fsh[225]",-0.100506741806065,-0.101889800177975,0.252966068709228,0.25198881109868,-0.509449128317141,0.324017944506188,1.00207820776715,8294.91240517596,2606.5292355203
"sel_devs_fsh[226]",-0.152443290169663,-0.153964973546184,0.265850752677713,0.26178065160006,-0.592053216951066,0.282289455930438,1.00332035033638,7776.08056172234,2243.45737573618
"sel_devs_fsh[227]",0.206844299651369,0.209571258514552,0.261728355082542,0.264802235533809,-0.222026535374605,0.64709697931453,1.00136302552783,9088.30562867652,2592.3734443093
"sel_devs_fsh[228]",1.156115980965,1.15278383405492,0.256183360153946,0.256016245555823,0.731822516451945,1.58217408495576,1.00140146700435,7458.81995550228,2296.95876761603
"sel_devs_fsh[229]",-1.1412906202328,-1.14448598942144,0.24717036815417,0.242944509333988,-1.5522174563401,-0.72721085159954,1.00224933741543,8697.41157767743,2588.8798105695
"sel_devs_fsh[230]",-0.545006590386624,-0.5398981294111,0.274320530505256,0.284630502092727,-0.998838019928255,-0.104256465920848,1.00265494652838,8131.78277236639,2573.43530377192
"sel_devs_fsh[231]",-0.650559447265807,-0.648318020771668,0.360351840991226,0.353958411557851,-1.25289272216099,-0.0630782362501923,1.00018879806776,8236.37348631003,2822.1500601034
"sel_devs_fsh[232]",0.732573598801521,0.731380426774252,0.370829051930073,0.376888850295521,0.116080794095994,1.33759504627919,1.00135607166377,7122.20722927517,2266.05957929453
"sel_devs_fsh[233]",-0.196983761437263,-0.196480166354246,0.292684297152378,0.286708237368068,-0.68858167880141,0.275460872666599,1.00230532223019,8305.81895825026,2609.63307244834
"sel_devs_fsh[234]",0.764503677475173,0.764661615962806,0.271792556827281,0.259072423346878,0.308443263339332,1.21097025868068,1.00120479243833,8098.68772336948,2308.38928830399
"sel_devs_fsh[235]",0.000478458102467951,0.000438007027691287,0.287205529874927,0.287293395777402,-0.471365546367251,0.475673692782593,1.00297077228276,8125.6555026317,2724.78095797213
"sel_devs_fsh[236]",0.197583168266886,0.200867988582908,0.740044958239632,0.75762847911372,-1.04970877247651,1.39271349729497,1.00075545330546,5322.01910944383,2906.52741200962
"sel_devs_fsh[237]",-0.0429320599877587,-0.0457700416332692,0.398883194275666,0.401451647368023,-0.689244607154205,0.614891652805994,0.999618005560202,7336.16013793784,2899.3747769761
"sel_devs_fsh[238]",-0.112467461939352,-0.114348532754337,0.408841622520878,0.408210532030202,-0.781266326157587,0.566287965580219,1.00438561405387,6604.274460006,2729.10091204592
"sel_devs_fsh[239]",-0.133538755479039,-0.126816453839803,0.389323814474741,0.384580298669626,-0.783207251395702,0.496860174335301,1.00071929913896,7144.33735104404,2432.76425317222
"sel_devs_fsh[240]",-0.16575809892046,-0.164283037800708,0.398597518027176,0.410226497789294,-0.820601730185104,0.484623787779676,1.00205515361859,6582.66449080407,2839.21222783881
"sel_devs_fsh[241]",-0.126324360318089,-0.125255066944637,0.403986296769409,0.412565216097239,-0.795384361906728,0.555526857464197,1.00199924336589,7635.11201489436,2733.815917141
"sel_devs_fsh[242]",-0.0200883185053937,-0.0240896705945511,0.395859720015915,0.390076327852697,-0.653541812041259,0.628970566142526,1.00345107234192,6675.22145372903,2518.79907951395
"sel_devs_fsh[243]",-0.0721780653381467,-0.0709747042818736,0.392241819078563,0.384091331273368,-0.726800475515154,0.575536753153571,1.00096752871346,7115.96529446655,2375.25873889535
"sel_devs_fsh[244]",-0.000224155674663535,0.00289280034765607,0.389816669036881,0.392818598720267,-0.642404475309118,0.652187747643638,1.00113120352164,6475.87608210086,2902.98201236341
"sel_devs_fsh[245]",-0.039315187669941,-0.0359240992951232,0.400576064932251,0.407292419753952,-0.709273513340748,0.605425135308084,1.00020379720246,6554.75683176673,2745.15653937699
"sel_devs_fsh[246]",-0.00452554626115362,-0.0126829668240688,0.403553050115739,0.395756355700362,-0.657269084207508,0.667096167537171,1.0010798406036,7527.87620440188,2631.57340574028
"sel_devs_fsh[247]",0.0672350299244815,0.0698687454739694,0.405912229555285,0.402836418509122,-0.605769862214652,0.739815687400509,1.00441062575906,7586.1099971017,2573.77718565158
"sel_devs_fsh[248]",0.092604046814764,0.0958253557134049,0.402639418422119,0.40760979957361,-0.568426913856332,0.743900671327042,1.00092308201712,7311.68943090085,2401.12125069358
"sel_devs_fsh[249]",0.0384954351356677,0.0349508177826648,0.386040472830485,0.389803985283017,-0.582464684956958,0.680154267332342,0.999661518736396,7144.90787745171,2940.20830226374
"sel_devs_fsh[250]",0.0616173544590819,0.0571942847721952,0.379769387676024,0.375505901628909,-0.565213722125658,0.694432169080065,1.00280309970046,7152.23158394013,2682.67096674277
"sel_devs_fsh[251]",0.0830006447883,0.0813347926465207,0.364398270183369,0.360355902724486,-0.507154018368123,0.667150481779936,1.00241583804567,7096.32570626408,2367.90488586498
"sel_devs_fsh[252]",0.110812529606586,0.108453390469661,0.372266631905815,0.364306222639022,-0.497835724738867,0.731680205276727,1.00029326729264,7678.42751524314,2688.36782448047
"sel_devs_fsh[253]",0.0190711047045619,0.0228300411948085,0.35710290360784,0.362423072885451,-0.572932516435181,0.59477784696207,1.00009354886041,7995.51062038388,2255.0705756246
"sel_devs_fsh[254]",-0.0552465298201104,-0.0606382863339863,0.341241893207468,0.341682212417758,-0.621813512229525,0.501893115386162,1.00127884399106,8019.70982473892,2569.1596442196
"sel_devs_fsh[255]",0.0351316828301031,0.0352778716750942,0.33319571081027,0.340841725466457,-0.50069269763313,0.581785314981103,1.00093456765932,7182.69165874159,2637.92085479
"sel_devs_fsh[256]",-0.233138055460252,-0.232608928655474,0.331349462101911,0.329219014029419,-0.794027508933492,0.309669687956386,0.999891835260865,7666.5662151259,2308.5266226425
"sel_devs_fsh[257]",-0.0222018319084046,-0.0192515400911856,0.345552277803143,0.345573739576574,-0.587601123708145,0.537298236647408,1.00250446599128,8052.65593248288,2479.75412930646
"sel_devs_fsh[258]",0.0177347922201606,0.0188978549308933,0.344497414895668,0.355629967094142,-0.539780990830198,0.570571507300928,1.00128189813198,6637.48727059976,2530.63432382783
"sel_devs_fsh[259]",0.108915007638528,0.10356569132285,0.354026109450929,0.355863705435587,-0.47518555355895,0.701491020402364,1.00195648546679,7807.8136012032,2233.17254979727
"sel_devs_fsh[260]",0.0459497486472805,0.0436303094837623,0.357568090112404,0.363595693302379,-0.543257043730469,0.629771845006815,1.00068138312573,8049.53520140647,2660.91785964308
"sel_devs_fsh[261]",0.196963988141182,0.201308369037987,0.350036999108468,0.337358590226204,-0.380482261838061,0.773858304968816,1.00076629102583,6895.34914389396,2572.80935145364
"sel_devs_fsh[262]",-0.249568866328844,-0.250936836160094,0.364554043957441,0.36658552343349,-0.857397729847362,0.3628702669512,1.00136697207257,7011.70503213425,2686.46899453272
"sel_devs_fsh[263]",-0.360457160668472,-0.359655730075831,0.315412082125777,0.302930708801744,-0.884916273596003,0.159471392175719,1.00083289284925,9851.57134449233,2359.68888900219
"sel_devs_fsh[264]",-0.0603898916019906,-0.061883945548496,0.312842327179475,0.31140243640287,-0.578208057267122,0.450829905633826,1.00779052838769,9210.64378678391,2789.73253130523
"sel_devs_fsh[265]",1.07104772884577,1.06958587875626,0.28169392205205,0.271291305369813,0.598890167474969,1.54753903887124,1.00481597918893,8330.78396664927,2497.6824952598
"sel_devs_fsh[266]",-0.387480182344257,-0.384580316554491,0.275237571542543,0.265174327574285,-0.841004381195978,0.0617824254904941,1.00072094639319,7437.9355176678,2394.16442861337
"sel_devs_fsh[267]",-0.746196694423144,-0.746286684519456,0.284489331064201,0.285286440180619,-1.20544438465395,-0.274132163951006,1.00212129302061,7883.48441736838,2473.04404823674
"sel_devs_fsh[268]",0.00638813483130942,0.0109621130342039,0.282898134386399,0.278995465401136,-0.464705647736846,0.471034793946352,1.00152905133779,7429.109214015,2575.74178114436
"sel_devs_fsh[269]",0.187886474237167,0.192711359792095,0.267409352488949,0.26010797937891,-0.267460644286491,0.633225184067523,1.00313806777756,9034.03070234866,2847.5788362758
"sel_devs_fsh[270]",0.133230735580162,0.135378465158613,0.290599573611773,0.287236398357731,-0.346881434470364,0.611174386128372,1.0038138067342,8831.97238334354,2693.61105801023
"sel_devs_fsh[271]",0.427611898018041,0.42903576035096,0.270185447271932,0.273634500559834,-0.013832774617183,0.875547919627068,1.00107546682012,9105.63804748424,2612.64386254799
"sel_devs_fsh[272]",0.245898015654085,0.250484822003073,0.251609349023565,0.248622753148663,-0.171545157741511,0.66417740622668,1.00227282491543,9576.3746794017,2395.79510963285
"sel_devs_fsh[273]",-0.238068398594734,-0.238415689878632,0.254201948495085,0.261195554787286,-0.657610560251975,0.17645774760799,0.999793209744297,7592.46052128532,2755.33324019825
"sel_devs_fsh[274]",0.0298935638617746,0.0281766573650652,0.262055850997204,0.268902790650648,-0.400249961051939,0.462264997612169,1.00257975319978,6933.14074895331,2040.3620088582
"sel_devs_fsh[275]",0.0392348156522759,0.0365156025453411,0.254630623978451,0.253813192196818,-0.377060308423061,0.460345129264386,1.00228618636961,7880.31540427502,2658.90711283659
