Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35,Scenario
EBS_Pollock_2024,2,598,2030,2739.55,10507.3,14619,0.499864,0.180293,9556.15,1300,1855.81,2226.65,3.89038,2.65362,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,598,2031,2724.76,13106,14514,0.485168,0.191036,10459.9,1300,1763.34,2118.16,3.39992,2.91505,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,598,2032,3380.94,11409.8,14850.3,0.528077,0.161344,13323.9,1300,2074.96,2504.24,4.00477,3.16034,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2025,3274.81,7439.03,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.21748,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2026,2883.61,83564,10727.2,0.479902,0.195046,9497.26,1300,1729.22,2075.68,4.72247,1.57318,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2027,2645.8,16150.3,13733.8,0.464283,0.207478,8871.44,1300,1635.99,1964.25,4.73929,2.3116,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2028,2391.38,44009.4,14579.3,0.461826,0.209511,8005.01,1300,1598.83,1893.27,3.15468,2.05922,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2029,2772.03,14538.8,16367.8,0.474185,0.199501,11881.9,1300,1701.55,2050.61,3.42052,2.7105,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2030,3847.19,14327,17948.3,0.5782,0.132206,14584.3,1300,2504.46,3023.73,3.84452,3.02188,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2031,4283.9,8936.85,16508.1,0.62906,0.107307,16074.9,1300,2980.14,3565.03,4.31937,3.47493,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,599,2032,4452.57,15478.4,15345.8,0.605396,0.118384,15412.2,1300,2752.56,3309.19,4.95384,3.18304,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2025,3274.81,46097.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.96535,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2026,2883.62,36035.1,12854.7,0.479908,0.195042,9497.26,1300,1729.25,2075.73,4.6567,2.06573,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2027,2660.46,29544.1,14120.9,0.470701,0.202269,8997.21,1300,1675.02,2012.48,3.78082,2.24112,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2028,2825.58,14825.6,15229.6,0.490652,0.186952,10740.8,1300,1801.85,2167.66,3.59419,2.73097,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2029,3420.42,9575.74,15742.3,0.546496,0.150023,13043.1,1300,2212,2663.97,3.88708,3.2059,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2030,3868.66,15998.5,14813.6,0.589967,0.126072,14258.8,1300,2582.05,3098.26,4.41533,3.01702,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2031,3917.4,20802.8,13612.6,0.584958,0.128653,13506.3,1300,2530.28,3034.19,5.0284,2.71409,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,600,2032,3543.65,78223.2,12421.5,0.551439,0.147112,11473,1300,2229.1,2669.92,5.24072,1.67803,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2025,3274.81,58253.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,1.81979,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2026,2883.62,27839.2,13523.6,0.47991,0.19504,9497.26,1300,1729.27,2075.74,4.6364,2.19379,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2027,2665.03,69464,14614,0.472683,0.200689,9036.75,1300,1687.29,2027.65,3.56599,1.79867,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2028,2964.03,23690.9,17923.5,0.500011,0.18019,11623,1300,1865.38,2245.6,3.58384,2.40149,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2029,3713.83,43699.5,19943.5,0.573425,0.134765,14031.5,1300,2448.65,2950.62,3.48712,2.28782,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2030,4496.41,12238.5,21282,0.625951,0.108716,17703.3,1300,2971.42,3567.51,3.8916,3.06167,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2031,5351.73,25594.5,21599.6,0.658908,0.0944394,19304.5,1300,3418.97,4113.92,4.26743,2.91176,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,601,2032,5676.56,13542,20371.1,0.678721,0.0865023,19927.6,1300,3667.23,4392.25,4.78488,3.3664,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2025,3274.81,14312.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.80192,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2026,2883.61,9635.67,11105.5,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71064,3.0447,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2027,2648.41,14953.2,10199.3,0.465427,0.206539,8893.8,1300,1642.87,1972.75,4.63977,2.69787,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2028,2443.93,23193.7,9412.24,0.456047,0.214381,8278.39,1300,1587.38,1887.83,4.82308,2.2249,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2029,2118.92,9338.84,9013.91,0.421176,0.246641,7180.25,1300,1257.41,1492.63,4.62462,2.65208,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2030,1771.22,10061.3,8209.73,0.36963,0.305788,6296.5,1300,902.165,1078.3,3.92155,2.65801,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2031,1648.25,31511.4,7589.87,0.346487,0.338298,6376.16,1300,773.941,929.555,3.94058,1.83722,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,602,2032,1598.25,18323.5,8155.91,0.354175,0.327006,6054.47,1300,774.892,930.529,4.11879,2.06788,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2025,3274.81,37800.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.09848,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2026,2883.61,34962.4,12398,0.479907,0.195042,9497.26,1300,1729.25,2075.72,4.67066,2.0869,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2027,2657.33,13099,13417.4,0.469337,0.203364,8970.21,1300,1666.63,2002.11,3.95732,2.65142,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2028,2728.48,23037.9,13467.5,0.483006,0.192672,10116.9,1300,1751.74,2106.12,3.70355,2.49934,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2029,3146.21,9109.15,13877.4,0.522357,0.165021,11905.5,1300,2022.12,2433.58,4.1547,3.07841,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2030,3361.75,5136.98,13014.1,0.554357,0.145418,11954.1,1300,2260,2711.29,4.45521,3.6261,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2031,3207.9,18927.2,11157.3,0.531808,0.158988,11229.5,1300,2076.76,2488.26,4.83026,2.70408,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,603,2032,2952.19,21117.9,10266.9,0.49452,0.184126,9770.84,1300,1822.2,2187.51,5.37781,2.38986,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2025,3274.81,26397.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.35535,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2026,2883.61,12985.5,11770.5,0.479905,0.195044,9497.26,1300,1729.24,2075.7,4.68999,2.72829,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2027,2653.01,47484.1,11322.3,0.467446,0.204893,8933.12,1300,1655.09,1987.85,4.26922,1.89211,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2028,2587.04,20104.1,12589.5,0.468712,0.203868,9192.83,1300,1662.21,1996.01,4.31808,2.33221,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2029,2549.4,12541.9,13047.5,0.47451,0.199245,8995.43,1300,1697.75,2039.54,3.69534,2.7434,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2030,2682.69,23993.3,12657.5,0.479192,0.195593,10526.1,1300,1727.06,2075.57,3.77273,2.45045,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2031,3121.65,32116.4,13219.2,0.518757,0.167377,11569.9,1300,1998.7,2407.39,4.35601,2.21358,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,604,2032,3113.14,31426.6,13209.1,0.539828,0.154033,10924.6,1300,2134.53,2555.31,4.43759,2.20194,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2025,3274.81,25776.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.37283,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2026,2883.61,20937.6,11736.3,0.479905,0.195044,9497.26,1300,1729.23,2075.7,4.69104,2.43073,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2027,2652.77,19339,11711.7,0.467344,0.204976,8931.1,1300,1654.47,1987.08,4.27415,2.47401,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2028,2582.75,6891.82,11600.4,0.469418,0.203299,9172.27,1300,1666.55,2001.41,4.15833,3.08221,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2029,2612.52,22971.3,10805.6,0.475473,0.198488,9423.51,1300,1703.74,2046.9,4.23415,2.38904,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2030,2575.04,17016.5,10422.8,0.473899,0.199727,9267.1,1300,1691.82,2030,4.62578,2.46588,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2031,2355.02,28686.1,9909.7,0.450493,0.219179,8081.71,1300,1518.5,1797.87,4.42145,2.08322,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,605,2032,2066.28,13388.5,9957.29,0.407555,0.260774,7480.97,1300,1175.28,1397.76,4.08752,2.46563,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2025,3274.81,29855.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.2656,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2026,2883.61,9737.35,11960.8,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68411,2.85569,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2027,2654.32,17110.6,11412.1,0.468019,0.204428,8944.37,1300,1658.58,1992.16,4.18239,2.63333,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2028,2626.31,33951.2,10988.2,0.471522,0.201614,9440.8,1300,1679.33,2017,4.38221,2.07765,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2029,2607.94,7907.75,11538.3,0.477881,0.196609,9071.48,1300,1717.48,2062.31,4.52084,2.80673,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2030,2352.1,14320.3,10593.6,0.4558,0.214591,8309.31,1300,1542.2,1823.55,3.92334,2.6778,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2031,2331.73,62216.2,10146.8,0.428661,0.239265,8851.43,1300,1402.41,1668.47,4.15497,1.66246,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,606,2032,2417.58,30085.8,12444.8,0.457049,0.213527,8622.51,1300,1591.48,1887.77,4.40514,2.03355,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2025,3274.81,43581.9,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.00217,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2026,2883.61,26948.4,12716.2,0.479908,0.195042,9497.26,1300,1729.25,2075.72,4.66093,2.23152,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2027,2659.51,11024.6,13425.4,0.470287,0.202601,8989.02,1300,1672.47,2009.33,3.84247,2.79579,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2028,2792.97,6541,13270,0.487022,0.189645,10523.1,1300,1777.79,2138.04,3.78654,3.32471,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2029,3231.45,13332.5,12715.3,0.531355,0.159273,11998.7,1300,2089.08,2513.75,4.3604,3.03793,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2030,3284.97,13935.9,11389.3,0.549993,0.147958,11449.5,1300,2217.39,2656.03,5.0349,2.8747,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2031,2852.98,39639.7,9898.89,0.497831,0.181742,9347.83,1300,1837.05,2199.5,5.23899,1.93174,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,607,2032,2318.84,20152.4,10180.4,0.424068,0.24376,7547.24,1300,1372.01,1624.44,4.8608,2.22356,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2025,3274.81,22192.8,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.48324,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2026,2883.61,14693.5,11539.1,0.479904,0.195044,9497.26,1300,1729.23,2075.7,4.69715,2.68322,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2027,2651.41,14243.1,11089.7,0.466746,0.205462,8919.44,1300,1650.84,1982.6,4.38489,2.70958,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2028,2538.4,10069.3,10500.8,0.464863,0.207002,8884.01,1300,1639.06,1967.6,4.41705,2.91197,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2029,2425.7,11233.5,9597.58,0.45629,0.214173,8507.19,1300,1589.04,1881.14,4.52368,2.8171,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2030,2195.49,32713.7,8516.95,0.430286,0.237699,7724.97,1300,1336.45,1585.59,4.64773,1.92061,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2031,1895.2,32913.9,8743,0.38699,0.284051,6612.6,1300,1016.3,1212.21,4.54737,1.84605,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,608,2032,1559.72,7415.6,9514.97,0.343315,0.343111,5627.44,1300,734.68,881.242,3.42144,2.54237,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2025,3274.81,31406.2,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.2291,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2026,2883.61,10003.8,12046.1,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.68148,2.8277,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2027,2654.91,6184.24,11547.2,0.468276,0.20422,8949.41,1300,1660.15,1994.1,4.1425,3.29035,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2028,2644.56,15381.1,10552.1,0.473051,0.200398,9557.6,1300,1688.74,2028.57,4.35778,2.74428,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2029,2655.32,42569.5,9867.84,0.481405,0.193892,9243.23,1300,1739.19,2088.35,4.9339,1.84776,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2030,2279.14,7907.6,10210.9,0.449193,0.22032,7644.33,1300,1467.14,1733.42,4.79113,2.60389,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2031,1838.84,18588.4,9662.26,0.373758,0.300429,6426.75,1300,945.206,1129.1,3.46517,2.36181,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,609,2032,1908.15,24207.1,9790.12,0.372336,0.302262,7817.41,1300,963.269,1155.63,3.68257,2.16696,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2025,3274.81,21833.1,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.49532,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2026,2883.61,10486.2,11519.3,0.479904,0.195044,9497.26,1300,1729.23,2075.7,4.69777,2.8975,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2027,2651.28,29094.1,10830.2,0.466685,0.205512,8918.27,1300,1650.47,1982.15,4.40217,2.20466,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2028,2532.59,35042.2,10957.7,0.463798,0.207878,8843.43,1300,1632.7,1959.76,4.53412,2.00336,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2029,2370.73,40140.4,11692.5,0.453286,0.216751,8197.48,1300,1542.25,1826.73,4.11132,1.93254,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2030,2235.85,11798.1,12924.1,0.433789,0.234362,8367,1300,1374.22,1632.29,3.55077,2.59002,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2031,2506.88,6815.21,13426,0.457538,0.213112,9843.36,1300,1603.13,1932.96,3.42976,3.16938,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,610,2032,3049.82,11806,12976.2,0.520198,0.16643,12048.6,1300,2005.04,2412.16,3.99422,3.09804,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2025,3274.81,16150.7,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.71592,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2026,2883.61,28372.9,11206.6,0.479904,0.195045,9497.26,1300,1729.23,2075.69,4.70749,2.24837,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2027,2649.11,16887.2,11373.2,0.465738,0.206285,8899.78,1300,1644.75,1975.07,4.54632,2.49443,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2028,2472.69,29398.4,11145.4,0.461154,0.210071,8476.78,1300,1617.18,1940.85,4.14728,2.1602,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2029,2398.35,67875.8,11459.6,0.449356,0.220176,8809.2,1300,1538.61,1823.66,4.07738,1.66833,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2030,2449.89,40718.5,14373.9,0.458564,0.212244,8934.4,1300,1605.33,1920.5,3.8555,1.97424,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2031,2519.13,13238.6,16474.3,0.475929,0.198131,9603.94,1300,1706.54,2050.39,3.11649,2.66191,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,611,2032,3184.46,61042.9,17411.9,0.51866,0.167441,13343.4,1300,2003.4,2417.31,3.34294,2.01924,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2025,3274.81,26939.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.34045,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2026,2883.61,103732,11800.3,0.479905,0.195044,9497.26,1300,1729.24,2075.7,4.68906,1.50972,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2027,2653.22,14045.3,16358.3,0.46755,0.204809,8934.88,1300,1655.72,1988.63,4.12327,2.36319,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2028,2626.93,18547.9,17848.2,0.48375,0.192107,9528.56,1300,1757.09,2113.23,2.87571,2.70219,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2029,3605.62,15549.7,18889.5,0.545062,0.150877,15738.9,1300,2210.17,2668.31,3.47853,3.04055,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2030,5108.51,5724.35,19919.9,0.65436,0.0963264,19083.8,1300,3368.64,4059.15,4.40591,3.80252,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2031,5230.48,11644.9,16792.4,0.679927,0.0860336,18100.4,1300,3652.45,4360.87,5.00811,3.64561,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,612,2032,4762.48,9560.6,14555.5,0.611282,0.115551,15393.7,1300,2803.51,3364.23,5.67922,3.71409,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2025,3274.81,14387.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.79824,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2026,2883.61,17423.2,11109.6,0.479903,0.195045,9497.26,1300,1729.22,2075.69,4.71051,2.61838,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2027,2648.44,36739.3,10633.7,0.465441,0.206528,8894.05,1300,1642.95,1972.86,4.62317,2.00403,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2028,2447.8,10535.8,11223,0.457484,0.213158,8309.34,1300,1595.72,1899.97,4.488,2.62463,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2029,2222,10711.5,10743.8,0.434627,0.233572,7842.38,1300,1370.3,1626.43,3.76609,2.81539,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2030,2272.52,41959.5,10216,0.427998,0.239908,8831.09,1300,1367.94,1628.45,3.96467,1.89503,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2031,2457.58,20296,11447.3,0.462439,0.209002,8967.3,1300,1627.84,1951.53,4.43439,2.25628,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,613,2032,2237.52,53638.8,11305.4,0.454143,0.216012,7975.9,1300,1468.83,1738.04,3.68504,1.78416,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2025,3274.81,9087.87,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.10124,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2026,2883.61,17846.9,10817.9,0.479903,0.195046,9497.26,1300,1729.22,2075.68,4.71963,2.6364899999999998,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2027,2646.42,40371,10245.4,0.464551,0.207258,8876.81,1300,1637.6,1966.24,4.80745,1.91884,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2028,2385.61,35667,10961.7,0.452084,0.217792,7914.49,1300,1542.93,1825.23,4.61976,1.94556,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2029,2061.77,13580.6,11850.4,0.414863,0.253073,7246.64,1300,1202.1,1429.25,3.57529,2.48359,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2030,2152.79,16297.8,12225.7,0.412417,0.255619,8620.23,1300,1236.05,1477.06,3.31187,2.59873,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2031,2713.9,5384.64,12639.1,0.485051,0.191124,10858.5,1300,1770.13,2133.46,3.8638,3.30189,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,614,2032,3035.21,33043.4,11617.4,0.532905,0.158302,11219.5,1300,2090.15,2507.81,4.38439,2.17715,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2025,3274.81,32906.6,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.19574,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2026,2883.61,12158.6,12128.7,0.479906,0.195043,9497.26,1300,1729.24,2075.71,4.67894,2.71574,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2027,2655.48,14797.3,11782.3,0.468525,0.204019,8954.29,1300,1661.66,1995.98,4.1022,2.72623,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2028,2662.91,8930.49,11333.4,0.474831,0.198992,9676.8,1300,1699.79,2042.16,4.25654,3.05622,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2029,2730.31,10536.5,10552.4,0.489433,0.187851,9613.75,1300,1790.81,2151.27,4.57335,2.98824,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2030,2498,28398.3,9129.78,0.471206,0.201866,8702.72,1300,1671.82,2001.68,4.83185,2.09326,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2031,2144.91,37338.3,8982.64,0.413531,0.254456,7268.7,1300,1238.55,1471.78,4.85591,1.82312,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,615,2032,1743.2,25091,9756.68,0.366241,0.310281,6014.61,1300,880.705,1052.38,3.79976,2.02997,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2025,3274.81,23279.5,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,2.44793,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2026,2883.61,14514.4,11598.9,0.479905,0.195044,9497.26,1300,1729.23,2075.7,4.6953,2.68321,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2027,2651.83,51928.2,11164.2,0.466927,0.205315,8922.97,1300,1651.94,1983.96,4.35382,1.82622,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2028,2551.07,40358.5,12662.1,0.465912,0.206143,8964.67,1300,1645.33,1975.31,4.33533,1.95303,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2029,2471.76,34766.7,14297.5,0.466302,0.205824,8747.62,1300,1648.54,1978.93,3.5421,2.12164,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2030,2680.89,48236.9,15756.4,0.478528,0.196107,10746.3,1300,1725.42,2076.17,3.36154,2.0416,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2031,3456.62,34387.4,18574.2,0.546028,0.150301,13588.5,1300,2214.86,2671.57,3.67995,2.31356,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,616,2032,4117.53,15640,19908.7,0.610008,0.116159,15558.5,1300,2791.84,3351.87,3.79887,2.89604,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,617,2025,3274.81,10647,12018.2,0.524394,0.163703,10905.3,1300,2024.92,2428.09,4.98892,3.002,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,617,2026,2883.61,42348.3,10903.7,0.479903,0.195046,9497.26,1300,1729.22,2075.68,4.71694,1.9707,0.5,5977.95,2391.18,2092.28,2
EBS_Pollock_2024,2,617,2027,2647.02,39811.7,11714.8,0.464817,0.20704,8881.88,1300,1639.2,1968.21,4.7046,1.94445,0.5,5977.95,2391.18,2092.28,2
