"data_type","fleet","year","age",".truth",".pred","uncertainty","uncertainty_scale","sample_size","distribution","engine","model"
"age_composition","ATS",2010,14,1.83049702312151e-07,0.00054975145496842,NA,NA,34,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2010,15,3.65735171842441e-07,0.000991425081496447,NA,NA,34,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,1,0.994392926113791,2275.2280152304,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,2,0.00152440474747837,0.210513457522037,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,3,0.00129768376139019,0.2351593448675,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,4,0.00207752178080565,0.373978373340157,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,5,0.000214393121212492,0.0799606996042549,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,6,0.000281069170494921,0.0651828530669704,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,7,8.67275867197903e-05,0.0192084705952179,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,8,2.73560770474566e-05,0.00443017734632637,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,9,1.90829159802627e-05,0.00281965181145376,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,10,2.20323110321787e-05,0.00291195743300282,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,11,1.92071114265751e-05,0.00229027723992067,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,12,1.37169521668272e-05,0.00172330857195232,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,13,1.23945934495722e-05,0.00086647567148001,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,14,3.89094101022181e-06,0.000349339175371013,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2012,15,7.59281599459992e-06,0.000605613754355708,NA,NA,44,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,1,0.999789554600511,8957.39165249051,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,2,0.000123387943433202,0.509120804233097,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,3,1.38206910929941e-05,0.101679815464808,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,4,1.65519841247556e-05,0.093437382957313,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,5,1.59481655199447e-05,0.104281587694747,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,6,2.52277471159414e-05,0.144409972894735,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,7,1.05511855631352e-05,0.0270634134686163,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,8,2.42561380015242e-06,0.0139021134387934,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,9,1.12351999767051e-06,0.00335938542535907,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,10,4.49350288938962e-07,0.000734082083397007,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,11,1.79340078087091e-07,0.000480297479253678,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,12,1.97730943493867e-07,0.000509385468016982,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,13,2.00435945368013e-07,0.00040104652948472,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,14,1.09822516468947e-07,0.000301765615955161,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2014,15,2.71869068913386e-07,0.000318947246423088,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,1,0.994277615129543,1377.46014496015,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,2,0.000493038400593196,0.182632921301674,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,3,0.00213585015108672,0.377280057620821,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,4,0.00212651010006891,0.257211115037691,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,5,0.000339881316361655,0.0547935723256389,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,6,0.000165364115750442,0.0423446137073702,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,7,0.000186312346263812,0.0372871182291891,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,8,0.000199656951164272,0.0373610574034784,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,9,4.54465782901975e-05,0.00630027890020445,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,10,1.46046694325783e-05,0.00337568401799569,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,11,8.54264828660529e-06,0.000777402487317953,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,12,2.77595508322979e-06,0.000169368155532911,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,13,1.68737622084248e-06,0.000111466310742353,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,14,1.06768170462893e-06,0.000118216982845398,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2016,15,1.6465801504603e-06,0.000237127519499558,NA,NA,61,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,1,0.997782489099957,2669.2157367937,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,2,0.000223752145469291,0.106914122958123,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,3,0.000107691064686554,0.0898726673871296,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,4,0.000269044198046754,0.203516925014514,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,5,0.000982110105219679,0.348867937700908,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,6,0.000408906982968385,0.147526348228992,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,7,8.59210349429288e-05,0.0347947542826744,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,8,4.84022917057456e-05,0.0236132263774336,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,9,4.64765469601391e-05,0.0192366293151414,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,10,3.2445157824904e-05,0.0195081123325997,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,11,8.54283943087253e-06,0.00345719433832953,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,12,2.38494861938687e-06,0.00189747958774478,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,13,1.23604323983113e-06,0.000436993523786923,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,14,0,9.52052357832858e-05,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2018,15,5.97540927860942e-07,0.000262403716839961,NA,NA,50,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,1,0.997150997150997,2941.27522474844,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,2,0.000252578764975459,0.589804458928339,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,3,0.000973926593761305,0.11669970132191,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,4,0.000950381115670372,0.0540946700834196,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,5,0.000254719262983726,0.0435553534169295,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,6,0.000104884402405064,0.0757125939355896,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,7,0.00011986788846293,0.0738626550689884,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,8,0.000139132370537329,0.0253319181956786,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,9,2.78264741074659e-05,0.00629631170757102,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,10,1.28429880495996e-05,0.00458113168841439,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,11,6.42149402479981e-06,0.00395631645254443,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,12,2.1404980082666e-06,0.00463450733133054,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,13,2.1404980082666e-06,0.000826665698686549,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,14,0,0.000453715104110815,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2020,15,2.1404980082666e-06,0.000190001066488228,NA,NA,1,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,1,0.992985406557114,1674.26624998959,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,2,0.000244531083738305,0.0941925412896668,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,3,0.000717603384624782,0.141951562636412,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,4,0.00484011912236492,0.55436596829842,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,5,0.000602959297903236,0.0967093898837942,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,6,0.000155287130908054,0.032185223749548,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,7,9.78475124601951e-05,0.0196740342012697,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,8,0.000175954526687237,0.0237021581124061,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,9,0.000122333009647011,0.0212214843373005,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,10,2.49147306438526e-05,0.00845912531962512,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,11,1.2307759191924e-05,0.00212098220004002,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,12,1.31698004880712e-05,0.00164669256237281,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,13,4.83941477868458e-06,0.0014827871127932,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,14,1.5739656173183e-06,0.00173696614703886,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2022,15,1.15270383311361e-06,0.00055108414931249,NA,NA,52,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,1,0.999802987389916,2820.32204034702,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,2,3.59412605197843e-05,0.199229901503646,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,3,2.13378882427691e-05,0.112302692401606,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,4,1.18934253396709e-05,0.102731492592461,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,5,2.57127974896174e-05,0.13271117257409,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,6,7.79111108472814e-05,0.339895165731218,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,7,1.41071587954649e-05,0.0569151427914058,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,8,3.44259541691221e-06,0.0172471171793224,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,9,2.69826288720072e-06,0.00945042486085287,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,10,2.18576938594781e-06,0.0110151242188428,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,11,1.18390205543344e-06,0.0104128494964121,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,12,4.35463010765347e-07,0.00427729993361845,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,13,1.06490248231333e-07,0.00107240938598267,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,14,3.43462009277267e-08,0.000832599424777417,NA,NA,79,"composition","custom RTMB","base coefficients"
"age_composition","ATS",2024,15,2.21396432862481e-08,0.00190660790576409,NA,NA,79,"composition","custom RTMB","base coefficients"
"catch","Pollock_total",1964,NA,174.792,175.137300496261,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1965,NA,230.551,230.861351695183,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1966,NA,261.678,262.018049464988,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1967,NA,550.362,551.137172334413,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1968,NA,702.181,703.482737103427,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1969,NA,862.789,865.073698302847,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1970,NA,1256.565,1258.97189366818,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1971,NA,1743.763,1742.4093477299,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1972,NA,1874.534,1872.56956829462,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1973,NA,1758.919,1759.39673808031,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1974,NA,1588.39,1592.49104718654,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1975,NA,1356.736,1360.96408586809,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1976,NA,1177.822,1182.73263975463,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1977,NA,978.37,980.39764842926,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1978,NA,979.431,980.469672299327,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1979,NA,935.714,936.279169032271,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1980,NA,958.28,959.481017741578,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1981,NA,973.502,974.805224724379,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1982,NA,955.964,954.267766124842,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1983,NA,981.45,979.448339552077,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1984,NA,1092.055,1091.10046459557,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1985,NA,1139.676,1136.1275400775,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1986,NA,1141.993,1135.25801012688,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1987,NA,859.416,853.941993142972,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1988,NA,1228.721,1217.83147678166,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1989,NA,1229.6,1217.349166053,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1990,NA,1455.193,1438.44267132873,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1991,NA,1195.66393,1184.95350738458,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1992,NA,1390.30916,1390.36883301877,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1993,NA,1326.60896,1333.87970329387,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1994,NA,1329.37306,1335.8839132638,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1995,NA,1264.24689,1275.45436223799,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1996,NA,1192.78109,1208.59816537334,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1997,NA,1124.43305,1127.47174824825,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1998,NA,1102.15914,1089.78792923634,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",1999,NA,989.68031,975.529727008052,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2000,NA,1132.70985,1120.67436862595,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2001,NA,1387.19702,1386.76242001371,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2002,NA,1480.77611,1487.79741603063,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2003,NA,1490.779227,1497.69981569447,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2004,NA,1480.551669,1488.7492043833,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2005,NA,1483.021809,1498.25698596223,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2006,NA,1488.031045,1478.37799352394,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2007,NA,1354.501789,1319.13172316835,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2008,NA,990.578068,965.956574228593,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2009,NA,810.784346,786.999552302049,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2010,NA,810.1859078,786.876313071903,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2011,NA,1199.040625,1174.89991803463,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2012,NA,1205.221865,1184.73673278192,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2013,NA,1270.770468,1237.86067025433,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2014,NA,1297.422339,1284.72355439526,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2015,NA,1321.583785,1362.96764294552,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2016,NA,1352.680796,1423.76037646256,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2017,NA,1359.182092,1432.50233946746,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2018,NA,1379.287269,1417.57606902352,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2019,NA,1409.337138,1460.05216587577,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2020,NA,1367.22904,1379.52026094681,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2021,NA,1376.257582,1376.28841209464,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2022,NA,1105.418688,1101.84772116965,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2023,NA,1310.7156,1310.09542364146,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"catch","Pollock_total",2024,NA,1300,1296.25551364896,0.05,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2006,NA,1.741476103,1.67380426507784,0.407974331,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2007,NA,2.00191307,1.41556988408801,0.79543824,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2008,NA,0.991543151,1.20342212911732,0.292865177,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2009,NA,0.6951,1.27664515087591,0.390095688,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2010,NA,1.9218,1.73597328247816,0.579193251,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2011,NA,1.703822566,1.81952215125794,0.447677778,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2012,NA,1.5206,1.86520366938076,0.371938445,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2013,NA,2.177629578,2.11207044111897,0.390115995,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2014,NA,3.0769,2.46620823979885,0.58024587,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2015,NA,3.5927,2.42899613899326,0.406257388,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2016,NA,2.8319,2.93673772656748,0.379092753,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2017,NA,2.263,2.48610503883207,0.317389245,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2018,NA,2.0841,2.28949485835823,0.254960502,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2019,NA,2.8292,2.03073666905052,0.63539506,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2021,NA,2.4101,2.22142242290608,0.529928784,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2022,NA,2.9031,2.56149672063696,0.454780316,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2023,NA,2.481,2.50608190717159,0.335349192,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","AVO",2024,NA,2.00700959,2.18582472412361,0.250814465,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1982,NA,3871.045939,4796.52943976967,0.0726252533630808,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1983,NA,8918.551102,8196.92146345922,0.0643680006914199,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1984,NA,6575.015167,7645.18126436521,0.0667084962634581,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1985,NA,7504.611645,8414.75109941349,0.0742547435710779,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1986,NA,7235.877523,8352.44785196772,0.0727383354855051,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1987,NA,7576.038971,9065.49147539635,0.078480283770441,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1988,NA,11799.52504,10886.7678403329,0.0818491866770936,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1989,NA,9942.601905,10865.528152389,0.0700643236505002,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1990,NA,11581.25353,10365.4015335825,0.0854905121915589,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1991,NA,7129.587182,8286.5164180485,0.0682254393814074,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1992,NA,6643.437096,6522.31515527783,0.069021810799727,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1993,NA,7849.269927,7136.90163213878,0.0636050691775375,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1994,NA,7094.434902,7261.50137025238,0.0654426234384242,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1995,NA,6597.187752,6094.71327589207,0.0828808305681824,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1996,NA,3954.25528,4469.45384416639,0.06123113690323,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1997,NA,4371.517782,4460.52396457749,0.062961542929851,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1998,NA,3417.606809,4248.10883533956,0.0611805659882743,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",1999,NA,5613.644193,5228.94108311654,0.071592999089816,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2000,NA,7246.347745,6568.22983661009,0.0706008701767044,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2001,NA,6066.56982,6283.49716080243,0.0657686521936378,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2002,NA,6740.603163,6723.2110821979,0.0582486970535815,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2003,NA,11239.16293,6862.26548886827,0.0684217366710957,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2004,NA,5499.954999,6121.81772135541,0.0631909938287115,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2005,NA,6972.381231,6627.89950532376,0.0665777093105711,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2006,NA,4190.345627,5205.27166956728,0.0648156016415397,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2007,NA,6777.45227,6832.72136220109,0.0800185768626593,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2008,NA,4293.26099,5085.11742489912,0.0780489993225406,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2009,NA,2820.215503,3985.74853129125,0.0807796857217688,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2010,NA,5271.619717,5630.02186223274,0.0781800622626361,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2011,NA,4505.989345,4551.60672482085,0.071126688294466,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2012,NA,5144.393306,5067.96225526431,0.0645661033561729,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2013,NA,6712.589766,7136.64038728184,0.06473511855305,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2014,NA,11616.5106,9611.99406929504,0.0561108750591593,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2015,NA,11215.70685,9406.43621563082,0.059780093155698,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2016,NA,8274.5087,8595.78605618877,0.069583763915796,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2017,NA,8855.042158,8196.50214430859,0.051004074135544,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2018,NA,4266.875366,5909.17047663065,0.0678933668670931,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2019,NA,9257.419352,8762.19921294562,0.050171695041519,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2021,NA,4889.162547,4966.15897555195,0.0537063287783547,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2022,NA,6531.432089,6296.64415041653,0.0587610060657863,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2023,NA,4945.387531,5368.96859751675,0.0571179459505132,"log",NA,"lognormal","Rceattle","nonparametric_pm"
"index","BTS",2024,NA,9407.463571,8321.99031031344,0.076920680514852,"log",NA,"lognormal","Rceattle","nonparametric_pm"
