"term","estimate","std.error","gradient","estimation_type","module","year","age","engine","model","statistic","p.value"
"ln_fishsel_devs.681",0.811569963387412,1.57878701525118,2.26263452418607e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.514046515171202,0.607219469953631
"ln_fishsel_devs.682",0.851861984630345,1.58674664619604,2.91780488659299e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.536860743756757,0.591363809040802
"ln_fishsel_devs.683",0.692935078362423,1.59321070397073,1.01965658139136e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.434929966661306,0.663613262320144
"ln_fishsel_devs.684",-4.05066809591402,1.97439803665871,3.28903571045203e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.0515964971121,0.0402088929065711
"ln_fishsel_devs.685",-0.337505546278917,1.66033963189027,-1.55431223447522e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.203275004581245,0.838920091124426
"ln_fishsel_devs.686",-0.287074288158737,1.63044184417213,-8.75410854916936e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.176071467488926,0.860237796358967
"ln_fishsel_devs.687",-0.778511532324803,1.61936073789209,-2.09443573595536e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.480752382164201,0.630692497009341
"ln_fishsel_devs.688",0.0429894264645973,1.63950035991311,-1.96420657516683e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.0262210533865791,0.979081023480537
"ln_fishsel_devs.689",0.608870153903501,1.59978676646269,-5.295763827462e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.380594568393501,0.703504112301068
"ln_fishsel_devs.690",0.50339066746454,1.59566545159023,1.48214773787458e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.315473814992275,0.75240192938015
"ln_fishsel_devs.691",0.860400309070055,1.59298481190119,2.61013433089374e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.540118338004231,0.589115424890851
"ln_fishsel_devs.692",0.96467489042346,1.59132999365222,2.55739873722405e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.606206691428885,0.544377509949177
"ln_fishsel_devs.693",0.874024027072892,1.59382255151917,2.15188977747971e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.548382268929378,0.583429448724708
"ln_fishsel_devs.694",0.850773919193752,1.60184734520067,2.86520807080137e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.531120472710946,0.59533529813392
"ln_fishsel_devs.695",0.748636069083594,1.61054882881872,1.14469544953977e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.464832891550821,0.642051131385809
"ln_fishsel_devs.696",-4.0506638475358,2.09720286591269,1.32558962179403e-16,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.93146019079703,0.0534261677965087
"ln_fishsel_devs.697",-0.334131542354123,1.80527133594638,-1.93066049258839e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.185086604822737,0.853161107891269
"ln_fishsel_devs.698",-0.282903194840464,1.77765098275064,-5.17329235005803e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.159144397626758,0.873555109680159
"ln_fishsel_devs.699",-0.601476031535745,1.79157288606268,-2.24875673637825e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.335725125232053,0.737078157227187
"ln_fishsel_devs.700",0.0327032263216733,1.7748168299733,-4.19237561333219e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.0184262543431962,0.985298808059074
"ln_fishsel_devs.701",0.463189438185896,1.65528041800916,-1.19165788348141e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.279825359586494,0.779611494486668
"ln_fishsel_devs.702",0.571625914896541,1.6351154234211,-1.62647673107585e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.349593616883968,0.726643702013744
"ln_fishsel_devs.703",0.728636503168061,1.62794554072102,1.74749104076e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.447580391937034,0.654456056925301
"ln_fishsel_devs.704",0.82321225292619,1.62554324236771,2.28317365014163e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.506422856968805,0.612559832120896
"ln_fishsel_devs.705",0.862669389158524,1.6282042389898,2.15105711021124e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.529828733091716,0.596230681596353
"ln_fishsel_devs.706",0.886415471799143,1.63765579715675,2.10331752015236e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.541270927222992,0.588320856191871
"ln_fishsel_devs.707",0.900722419810025,1.65883598383714,1.09406927961686e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.542984616071879,0.587140394567367
"ln_srvsel_bin_devs",-2.99364779025313,0.169160440176337,-3.05311331771918e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-17.6970915134324,4.41528749583401e-70
"ln_srvsel_bin_devs.1",-2.99827828946538,0.173158878813436,-8.70414851306123e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-17.3151865501265,3.61349437757119e-67
"ln_srvsel_bin_devs.2",-2.86001327497185,0.209369493095675,-2.1316282072803e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-13.6601241789553,1.75683905169638e-42
"ln_srvsel_bin_devs.3",-2.53732320365849,0.187806448781502,-3.46389583683049e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-13.5103092578598,1.35949156862641e-41
"ln_srvsel_bin_devs.4",-2.28519710394256,0.189310970376017,-4.70734562441066e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-12.0711287856357,1.50061674125311e-33
"ln_srvsel_bin_devs.5",-2.45433108106969,0.237286094690551,1.4210854715202e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-10.34334137561,4.48617048721763e-25
"ln_srvsel_bin_devs.6",-2.53183593717054,0.25237358692656,-4.88498130835069e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-10.0320955453524,1.10153554091713e-23
"ln_srvsel_bin_devs.7",-2.77976972577912,0.244414208205795,5.6621374255883e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-11.3731920340677,5.68690935291711e-30
"ln_srvsel_bin_devs.8",-2.96800171120132,0.211541750943501,4.44089209850063e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-14.0303353733421,1.01669640285564e-44
"ln_srvsel_bin_devs.9",-2.80629690195575,0.186459470418261,1.68753899743024e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.0504390882412,3.42950467092934e-51
"ln_srvsel_bin_devs.10",-2.9700912711333,0.190969649212774,1.75415237890775e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.5526874735163,1.52567067085275e-54
"ln_srvsel_bin_devs.11",-3.04293736880897,0.185689948814059,1.33226762955019e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-16.3871948279549,2.36090977993496e-60
"ln_srvsel_bin_devs.12",-2.90616591681327,0.20461481719404,7.32747196252603e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-14.2031058975426,8.76403581553279e-46
"ln_srvsel_bin_devs.13",-2.85452447589751,0.198723865761004,-2.18713935851156e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-14.3642761022499,8.6707957316316e-47
"ln_srvsel_bin_devs.14",-2.86196331446126,0.150215919536561,1.99840144432528e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-19.0523302942248,6.2841511550874e-81
"ln_srvsel_bin_devs.15",-3.056962188426,0.186630989101081,3.33066907387547e-16,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-16.3797138039617,2.66996493565501e-60
"ln_srvsel_bin_devs.16",-3.21565825547065,0.210955109909391,-5.88418203051333e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.2433295256599,1.82336854023898e-52
"ln_srvsel_bin_devs.17",-3.34935640104465,0.21171395059873,-1.77635683940025e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.8201969760265,2.25785186866556e-56
"ln_srvsel_bin_devs.18",-3.45035124616497,0.201824472505831,1.33226762955019e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-17.0958021261038,1.59486458100375e-65
"ln_srvsel_bin_devs.19",-3.3573434166762,0.163670893384066,-1.55431223447522e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-20.5127701527109,1.65589621789212e-93
"ln_srvsel_bin_devs.20",-3.36664943068599,0.173903122777867,6.66133814775094e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-19.3593385610811,1.70054885235584e-83
"ln_srvsel_bin_devs.21",-3.4662937185865,0.202361456218205,1.06581410364015e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-17.1292190882873,8.98526612100554e-66
"ln_srvsel_bin_devs.22",-3.28322583399941,0.208223850345971,5.44009282066327e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.767770255637,5.18481386167626e-56
"ln_srvsel_bin_devs.23",-3.14062890983229,0.20501043434067,3.33066907387547e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.3193612799895,5.67726434063262e-53
"ln_srvsel_bin_devs.24",-3.06432281519481,0.152435175663838,9.32587340685131e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-20.1024652075876,7.02174243236396e-90
"ln_srvsel_bin_devs.25",-3.11349900287192,0.147976511195116,-2.8421709430404e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-21.0404947226157,2.79447299478158e-98
"ln_srvsel_bin_devs.26",-3.62608486144345,0.162309919791181,3.5527136788005e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-22.3405006059307,1.493601528683e-110
"ln_srvsel_bin_devs.27",-4.02471574279978,0.153816591220757,-2.48689957516035e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-26.1656802485209,6.53545714186764e-151
"ln_srvsel_bin_devs.28",-3.75787642047746,0.187194665039492,2.66453525910038e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-20.0746982809829,1.22826172297031e-89
"ln_srvsel_bin_devs.29",-3.16824829202013,0.17076849151657,3.5527136788005e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-18.5528856282759,7.72891508023243e-77
"ln_srvsel_bin_devs.30",-3.17129867076663,0.195126161412007,0,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-16.2525550024554,2.14246351024472e-59
"ln_srvsel_bin_devs.31",-3.44087298736679,0.194992124284589,1.68753899743024e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-17.6462151996706,1.08808282211008e-69
"ln_srvsel_bin_devs.32",-3.4521583098031,0.182738795346261,-8.88178419700125e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-18.891217397279,1.34703216743538e-79
"ln_srvsel_bin_devs.33",-3.27432527639389,0.208119816571443,-4.82947015711943e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-15.7328856537306,9.00135575527981e-56
"ln_srvsel_bin_devs.34",-3.11449175506921,0.222473925417118,-1.77635683940025e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-13.9993563256001,1.57288831367908e-44
"ln_srvsel_bin_devs.35",-3.05669320660778,0.206890660015205,3.46389583683049e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-14.7744378909282,2.14136252820574e-49
"ln_srvsel_bin_devs.36",-3.14281666325359,0.191459814505574,1.50990331349021e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-16.4150198900464,1.49331885696843e-60
"ln_srvsel_bin_devs.37",-3.51301641561973,0.187893880498048,1.06581410364015e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-18.6968112335954,5.25551123796173e-78
"ln_srvsel_bin_devs.38",-3.32522838236573,0.249288929695542,7.105427357601e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-13.338852978457,1.37559785830194e-40
"ln_srvsel_bin_devs.39",-3.13744034911173,0.234152555991983,2.35367281220533e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-13.3991291951524,6.11767279794962e-41
"ln_srvsel_bin_devs.40",-3.16224982739751,0.249385290746267,3.5527136788005e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-12.6801778001209,7.615891450482e-37
"ln_srvsel_bin_devs.41",-3.14568575468982,0.276735449917737,5.10980147083728e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-11.3671224833136,6.09643719213654e-30
"ln_srvsel_bin_devs.42",-3.13520912711409,0.347058213830538,1.49880108324396e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-9.03366928709245,1.66009869561638e-19
"srv_fixed_sel_pars",-0.150051961955582,0.246934206128778,-3.7819747333856e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.607659685176745,0.54341320652071
"srv_fixed_sel_pars.1",-0.172033496706743,0.279027402884975,-1.22124532708767e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.616546958929552,0.537533589137032
"srv_fixed_sel_pars.2",0.0458441622967976,0.268636634484553,-2.44620990130784e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.170654916016057,0.864495114496455
"srv_fixed_sel_pars.3",0.189156523798854,0.252844875640499,-2.12757589324042e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.748112942054643,0.45439203628605
"srv_fixed_sel_pars.4",0.208406548925882,0.264310453234369,-1.26448851389682e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.788491512067003,0.430409261484466
"srv_fixed_sel_pars.5",0.288971494343035,0.264907054806953,-1.01862962509358e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.09084106708151,0.275342822543167
"srv_fixed_sel_pars.6",0.406597779379477,0.231405179023565,7.49023065793608e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.75708158778102,0.078903903596133
"ln_srv_q",-0.662467747754576,0.0660619525725804,-8.69988361374292e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-10.0279771026559,1.14845333236203e-23
"ln_srv_q.1",-8.23602406721155,0.076625702166666,-7.28583057883258e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-107.483831590837,0
"ln_srvsel_devs",1.68938821208277,0.0807677059764911,-6.41002041666115e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",20.916629878958,3.7789364986858e-97
"ln_srvsel_devs.1",-0.707572658695173,0.18058054624559,-7.6164845221004e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-3.91832162105033,8.91676798075791e-05
"ln_srvsel_devs.2",1.52208507970695,0.0546284264373761,-1.01277889105227e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",27.8625100331567,7.59857560422478e-171
"ln_srvsel_devs.3",0.106851180099234,0.149919713539955,2.61909329433139e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.712722680534982,0.476017378923769
"ln_srvsel_devs.4",1.66213959800809,0.0536485550404396,-6.81116287533694e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",30.9820012254794,9.42172109549064e-211
"ln_srvsel_devs.5",0.0572016637605814,0.141153232519759,8.84036990251452e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.405245156199836,0.685297315503234
"ln_srvsel_devs.6",1.78717136331806,0.0637998913797394,-6.70544223751209e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",28.0121380251379,1.15603724134198e-172
"ln_srvsel_devs.7",-0.380896792560992,0.162758860721072,7.07355435496105e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.34025226567391,0.0192707184628995
"ln_srvsel_devs.8",1.82132061521119,0.0618393620935028,-1.20757020965349e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",29.4524483039993,1.17127654783491e-190
"ln_srvsel_devs.9",-0.298810503327683,0.128505961029917,2.45059421496751e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.32526569921624,0.0200577572151885
"ln_srvsel_devs.10",1.76084704169856,0.0820296630163851,-9.68785527964005e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",21.4659792195761,3.23855855755739e-102
"ln_srvsel_devs.11",-0.365884006036144,0.206623821460666,5.94464774591417e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.77077358965503,0.0765983594317076
"ln_srvsel_devs.12",1.63343202956841,0.101722157739195,2.75624973188207e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",16.0577799947614,5.04279305155129e-58
"ln_srvsel_devs.13",-0.461578637305329,0.252038918204321,1.13990920049104e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.83137842597443,0.0670440791400016
"ln_srvsel_devs.14",1.56986252487706,0.094393805034682,1.42330275438701e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",16.6309910306112,4.15661835228732e-62
"ln_srvsel_devs.15",-0.291970506722296,0.32492338293415,4.07919205066977e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.898582626112409,0.368875016311981
"ln_srvsel_devs.16",1.4825855996047,0.0707490525749865,-5.97163907833729e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",20.9555541119553,1.66974428560561e-97
"ln_srvsel_devs.17",0.406871977653062,0.22440094007888,-6.21835842263337e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.8131473848106,0.0698090924151795
"ln_srvsel_devs.18",1.59857122900828,0.0688829017905726,3.59119213968123e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",23.2070831433392,3.86196040129143e-119
"ln_srvsel_devs.19",0.219693505863731,0.151579185319096,8.9341743840543e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.44936460373002,0.147235788179639
"ln_srvsel_devs.20",1.58415264941933,0.0652025716796135,2.16500535690585e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",24.2958614761914,2.16806552107766e-130
"ln_srvsel_devs.21",0.167020970558442,0.154410585023811,-1.04963064694549e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.0816678826305,0.279400129249089
"ln_srvsel_devs.22",1.53079815540021,0.0514267625647177,1.46498620162955e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",29.7665666485186,1.05861387691825e-194
"ln_srvsel_devs.23",0.339304299967017,0.160121025914852,1.68341801506115e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.11904900076927,0.0340863260543013
"ln_srvsel_devs.24",1.62783919473548,0.0452358167875565,5.41673162287885e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",35.9856262213721,1.40389760091122e-283
"ln_srvsel_devs.25",0.299686252585703,0.121710352468305,1.28842981727581e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.46229056533005,0.0138052773817584
"ln_srvsel_devs.26",1.7339252799367,0.0495903529088713,-1.52774434386725e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",34.9649715766898,7.66934983976416e-268
"ln_srvsel_devs.27",0.248146429075763,0.116083584516035,-9.77542373262115e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.13765305499751,0.0325449122831744
"ln_srvsel_devs.28",1.93619269763398,0.0360504936507238,1.00976861786951e-12,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",53.7077998540834,0
"ln_srvsel_devs.29",-0.137827965915194,0.0818090087353534,2.84767295340378e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.68475291469498,0.0920362527374642
"ln_srvsel_devs.30",1.96414402926863,0.0559183732828635,1.50512798887833e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",35.1251997144658,2.78049388959775e-270
"ln_srvsel_devs.31",-0.285418065973938,0.125205556462638,4.96351329426131e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.27959584253042,0.0226316697678309
"ln_srvsel_devs.32",2.0606172466208,0.0501638388338606,-6.86397181908504e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",41.0777423443495,0
"ln_srvsel_devs.33",-0.516798252592361,0.113036465875509,-1.19190078430724e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-4.57196046063161,4.83182127624632e-06
"ln_srvsel_devs.34",2.00942278209281,0.0645105648372643,-5.9624390464727e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",31.1487395461786,5.27534452768509e-213
"ln_srvsel_devs.35",-0.606846866437502,0.121656654520879,-1.54917310863596e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-4.98819295029482,6.09466821881502e-07
"ln_srvsel_devs.36",1.84948485868515,0.0703234673171578,3.9520217430715e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",26.2996824423346,1.93381948186358e-152
"ln_srvsel_devs.37",-0.296519097499939,0.146708308771487,-2.64109242927111e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.02114726822867,0.043264522480878
"ln_srvsel_devs.38",1.90564841169504,0.0532691561307943,1.37353788439442e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",35.7739553263433,2.80693979794474e-280
"ln_srvsel_devs.39",-0.475251137230691,0.0994385570210843,-1.76705980716067e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-4.7793446673801,1.7586748330505e-06
"ln_srvsel_devs.40",1.77418307471738,0.0526143702360859,2.25157590064293e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",33.72050386152,2.89424089355503e-249
"ln_srvsel_devs.41",-0.0374529020696607,0.101788072304509,-1.71105757696337e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.367949812013499,0.712910657043063
"ln_srvsel_devs.42",1.71619764029942,0.0541905692155354,1.23530838837306e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",31.6696736192877,4.0651937614192e-220
"ln_srvsel_devs.43",0.217475308840339,0.126035110979539,8.83158250267076e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.72551368543362,0.0844349396245361
"ln_srvsel_devs.44",1.76418851067791,0.0399661567622213,4.48428967724142e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",44.1420605232059,0
"ln_srvsel_devs.45",0.104870810841229,0.101924538277602,8.68015945798232e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.02890641069772,0.303523655629553
"ln_srvsel_devs.46",1.70307044306407,0.0396929040417223,-6.5836704069753e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",42.9061688525971,0
"ln_srvsel_devs.47",0.240071420609233,0.11716579147514,-8.01715460540026e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.04898902304749,0.0404631883093389
"ln_srvsel_devs.48",1.81977340129556,0.0370182416217973,4.13432916143572e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",49.1588287711654,0
"ln_srvsel_devs.49",-0.058816082325551,0.097615288801759,5.76790805353083e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.602529409557933,0.546821792822925
"ln_srvsel_devs.50",1.63837115417255,0.0460195688727896,2.26277289223848e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",35.6016189265364,1.32242315789822e-277
"ln_srvsel_devs.51",0.346039766460226,0.136538211274892,8.03458319156876e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.53438039966369,0.0112646373106005
"ln_srvsel_devs.52",1.59498544229269,0.0357223310781658,-4.10359856717545e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",44.6495341752088,0
"ln_srvsel_devs.53",0.565022012280559,0.0973790895994355,-1.45139287129501e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",5.80229302414668,6.5414115440136e-09
"ln_srvsel_devs.54",1.67693469078704,0.0425007547217572,-1.14023650573494e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",39.4565861657176,0
"ln_srvsel_devs.55",0.265734106441301,0.109355520635697,-3.47558830824e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.43000174930864,0.01509874995858
"ln_srvsel_devs.56",1.47807517884105,0.0396444057746318,3.35876187229632e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",37.2833228285353,3.05791135854544e-304
"ln_srvsel_devs.57",0.834188348244035,0.148373771745067,4.44879992351127e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",5.62220895534908,1.88531025522453e-08
"ln_srvsel_devs.58",1.64770092926648,0.0287021403746068,3.8066380709901e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",57.4069009405384,0
"ln_srvsel_devs.59",0.541912735350967,0.0799204140275665,4.4284110455666e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",6.78065475441666,1.19632452656636e-11
"ln_srvsel_devs.60",1.69136493436723,0.0457695764186163,2.87470219540781e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",36.9539127672436,6.3022994896434e-299
"ln_srvsel_devs.61",0.188213505815196,0.128513486783083,7.04913878208314e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",1.46454283146858,0.143045689135056
"ln_srvsel_devs.62",1.64111577523175,0.0323824097343141,7.91568757035638e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",50.6792356929736,0
"ln_srvsel_devs.63",0.323675021256271,0.135820675220199,5.4629912315329e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.38310567026348,0.0171672656971692
"ln_srvsel_devs.64",1.56153601124405,0.0345056080718727,1.67210592357518e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",45.2545571140634,0
"ln_srvsel_devs.65",0.528501749269975,0.100148343029529,2.44838085841095e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",5.27718915044002,1.3118046404274e-07
"ln_srvsel_devs.66",1.50954641784628,0.0433939600160014,1.13277708604079e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",34.7870168403538,3.82255510462454e-265
"ln_srvsel_devs.67",0.418499678351193,0.113392793678877,-7.4236075927211e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",3.69070789045345,0.000223630833312031
"ln_srvsel_devs.68",1.57543018908762,0.0443969648131946,3.00468462399636e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",35.4850876792237,8.34836223356812e-276
"ln_srvsel_devs.69",0.418644375355576,0.138536794700484,5.12978018327934e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",3.02190025589002,0.00251193304125888
"ln_srvsel_devs.70",1.65960000607999,0.0296491072675896,8.38146227364974e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",55.9747040982294,0
"ln_srvsel_devs.71",0.238461342959042,0.100535791400156,1.10481290352287e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",2.37190496675865,0.0176966417561407
"ln_srvsel_devs.72",1.90834477928579,0.0480671241010049,-1.79640840652826e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",39.7016633505207,0
"ln_srvsel_devs.73",-0.384404185890127,0.122646690271666,-3.14455317900497e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-3.1342401905723,0.00172299757646731
"ln_srvsel_devs.74",1.68624475141457,0.0419951417023812,5.73053161386229e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",40.1533292437719,0
