Stock,Alt,Sim,Year,SSB,Rec,Tot_biom,SPR_Implied,F,Ntot,Catch,ABC,OFL,AvgAge,AvgAgeTot,SexRatio,B100,B40,B35
EBS_Pollock_2024,3,345,2031,2580.76,7780.62,12224.4,0.470372,0.203067,10362.6,1269.68,1269.68,1972.56,3.75116,3.19663,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2032,3022.63,29165.9,11797.2,0.470372,0.203067,11310.2,1562.65,1562.65,2423.67,4.41626,2.24706,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2033,2810.75,34148.9,10880.5,0.470372,0.203067,9979.88,1527.33,1527.33,2340.25,4.88881,2.00306,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2034,2334.79,17780.6,10966.6,0.470372,0.203067,7822.92,1150.26,1150.26,1689.05,4.31206,2.36185,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2035,2162.04,45671.3,11166.2,0.470372,0.203067,7798.71,1029.13,1029.13,1424.52,3.65515,1.90163,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2036,2474.72,25679.7,13371.5,0.470372,0.203067,9473.96,1200.12,1200.12,1868.09,3.82798,2.24145,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2037,2758.41,13484.3,14468.6,0.470372,0.203067,10318.7,1477.7,1477.7,2285.34,3.5968,2.71469,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,345,2038,2952.64,14639.4,14003.1,0.470372,0.203067,11731.2,1523.1,1523.1,2354.52,3.71709,2.84436,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2025,3343.41,26500.8,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.36513,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2026,2920.78,6344.22,11871.9,0.473045,0.20093,9596.03,1350,1362.91,2103.45,4.71231,3.10178,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2027,2669.13,5873.77,10995,0.470372,0.203067,8957.37,1292.78,1292.78,1997.62,4.29382,3.42117,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2028,2600.27,20992.2,9823.76,0.470372,0.203067,9204.84,1293.67,1293.67,1997.72,4.60105,2.43202,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2029,2476.56,27386,9286.61,0.470372,0.203067,8404.23,1265.18,1265.18,1949.94,5.13355,2.06446,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2030,2044.29,12328.7,8978.99,0.470372,0.203067,6686.52,1065.6,1065.6,1393.92,4.59853,2.46755,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2031,1776.23,13620.1,8776.39,0.470372,0.203067,6185.97,837.788,837.788,976.809,3.81296,2.53651,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2032,1961.27,32294.3,9134.14,0.470372,0.203067,7385.74,938.003,938.003,1198.17,3.97366,1.98541,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2033,2149.92,23756.9,10163,0.470372,0.203067,7868.5,1130.4,1130.4,1554.73,4.23942,2.13504,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2034,2039.95,40873.8,10442.8,0.470372,0.203067,7402.94,1091.33,1091.33,1430.1,3.75217,1.8842,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2035,2098.7,21081.6,12005,0.470372,0.203067,8144.93,1021.44,1021.44,1382.01,3.62874,2.28918,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2036,2446.08,24522.3,13259.6,0.470372,0.203067,9415.4,1239.61,1239.61,1914.29,3.48152,2.35045,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2037,2810.31,11828.9,13795.8,0.470372,0.203067,11224.5,1462.88,1462.88,2263.33,3.7356,2.82976,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,346,2038,3129.62,4673.23,13488.7,0.470372,0.203067,11868.6,1613.68,1613.68,2501.36,4.0575,3.49202,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2025,3343.41,23709.7,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.44764,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2026,2920.78,10061.7,11718.3,0.473044,0.200931,9596.03,1350,1362.91,2103.44,4.71707,2.90803,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2027,2668.34,4951.49,10982.8,0.470372,0.203067,8948.29,1290.66,1290.66,1994.14,4.36661,3.43717,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2028,2570.91,35364.5,9803.48,0.470372,0.203067,9010.43,1284.36,1284.36,1982.69,4.55845,2.01539,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2029,2439.85,59236.2,10047.5,0.470372,0.203067,8353.56,1239.8,1239.8,1888.21,5.01587,1.65052,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2030,2068.52,28757,11959.7,0.470372,0.203067,6824.84,1080.44,1080.44,1429.84,3.9949,2.05106,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2031,1963.07,16377.8,13531.4,0.470372,0.203067,7445.65,950.924,950.924,1213.45,3.01195,2.53348,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2032,2715.66,11961.6,15081.8,0.470372,0.203067,11481.3,1298.54,1298.54,2034.39,3.3661,2.94833,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2033,3587.14,38385.2,15302.2,0.470372,0.203067,14185.7,1911.58,1911.58,2965.13,4.0389,2.21057,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2034,3603.22,11067.6,14715.6,0.470372,0.203067,13357.4,1975.77,1975.77,3035.21,4.57789,2.82754,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2035,3137.98,30417,13021.6,0.470372,0.203067,10943.6,1589.98,1589.98,2449.54,4.22568,2.29131,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2036,2938.76,13612.5,12827.8,0.470372,0.203067,10709.7,1387.11,1387.11,2145.96,4.31513,2.72345,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2037,2987.9,16941.3,12719.7,0.470372,0.203067,10380.7,1487.54,1487.54,2305.46,4.2439,2.6683,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,347,2038,2834.87,13579.9,11667.7,0.470372,0.203067,10276,1476.41,1476.41,2269.03,4.33573,2.77161,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2025,3343.41,21225.1,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.52996,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2026,2920.78,10991.7,11581.6,0.473044,0.200931,9596.03,1350,1362.91,2103.44,4.72132,2.88266,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2027,2667.63,11087,10841,0.470372,0.203067,8940.21,1288.77,1288.77,1991.04,4.43798,2.93003,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2028,2544.1,21329.3,9983.48,0.470372,0.203067,8829.64,1274.27,1274.27,1966.36,4.58644,2.37352,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2029,2383.21,20360.2,9568.54,0.470372,0.203067,8155.07,1212.14,1212.14,1810.65,4.77293,2.282,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2030,2092.68,20532.5,9215.51,0.470372,0.203067,7100.3,1068.58,1068.58,1430.26,4.36306,2.24501,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2031,1948.14,41000.1,9381.09,0.470372,0.203067,6937.63,945.871,945.871,1196.19,4.00924,1.84551,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2032,2046.2,27558.5,11099.2,0.470372,0.203067,7513.81,1014.11,1014.11,1341.06,3.89551,2.08979,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2033,2168.29,4729.82,12321.8,0.470372,0.203067,8137.42,1135.43,1135.43,1574.14,3.45163,2.97688,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2034,2465.38,27421,12132.4,0.470372,0.203067,9921.85,1244.88,1244.88,1930.85,3.55091,2.3348,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2035,2942.06,21149.6,12737.2,0.470372,0.203067,11431.3,1494.22,1494.22,2319.77,4.27143,2.42663,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2036,2906.81,8227.73,12208.6,0.470372,0.203067,10367.9,1578.24,1578.24,2427.31,4.3285,2.96956,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2037,2570.68,12983.1,10650.6,0.470372,0.203067,9334.59,1290.94,1290.94,1987.23,4.16484,2.82253,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,348,2038,2576.85,21438.9,10160.4,0.470372,0.203067,9248.82,1217.09,1217.09,1890.67,4.54756,2.37065,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2025,3343.41,43104.6,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.01945,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2026,2920.79,41155.5,12785.7,0.473047,0.200928,9596.03,1350,1362.92,2103.47,4.68417,1.99539,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2027,2673.85,29897.8,14200.4,0.470372,0.203067,9011.39,1305.46,1305.46,2018.39,3.84877,2.22044,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2028,2791.09,8930.83,15385.9,0.470372,0.203067,10546.4,1392.42,1392.42,2158.19,3.5311,2.94147,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2029,3320.56,21312.2,15508.5,0.470372,0.203067,12977.4,1677.92,1677.92,2608.39,3.76702,2.69495,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2030,3692.67,8439,14926,0.470372,0.203067,14055.3,1947.33,1947.33,3007.83,4.37465,3.22304,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2031,3502.87,12272.6,12897.4,0.470372,0.203067,12371.2,1844.56,1844.56,2839.25,4.66416,3.05382,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2032,3017.2,39556,10747,0.470372,0.203067,10444.2,1497.97,1497.97,2303.42,4.92115,1.99236,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2033,2649.18,10551.5,11043.6,0.470372,0.203067,8685.81,1264.79,1264.79,1954.12,5.01628,2.6295,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2034,2257.57,12990.8,10403.6,0.470372,0.203067,7406.51,1145.04,1145.04,1630.58,3.95881,2.69882,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2035,2239.39,20845.4,10123.1,0.470372,0.203067,8392.37,1055.09,1055.09,1508.79,4.02901,2.39149,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2036,2499.38,25970.7,10607.7,0.470372,0.203067,8978.04,1266.07,1266.07,1964.42,4.45064,2.17615,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2037,2314.9,34076.9,10325.7,0.470372,0.203067,8198.97,1262.7,1262.7,1829.2,4.27116,1.97723,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,349,2038,2127.39,10416.9,11092.2,0.470372,0.203067,7681.31,1035.18,1035.18,1413.45,3.90361,2.62225,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2025,3343.41,29290,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.29156,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2026,2920.78,27231.8,12025.4,0.473045,0.20093,9596.03,1350,1362.91,2103.45,4.70756,2.25487,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2027,2669.92,11132.4,12361.1,0.470372,0.203067,8966.45,1294.92,1294.92,2001.13,4.18857,2.77292,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2028,2636.59,42078.2,11993.6,0.470372,0.203067,9479.12,1321.72,1321.72,2043.45,3.96878,2.00713,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2029,2782.58,62704.1,13090.3,0.470372,0.203067,10289.1,1400.87,1400.87,2168.83,4.2723,1.75962,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2030,2755.78,22066.5,15515.4,0.470372,0.203067,9828.79,1456.83,1456.83,2247.74,3.82475,2.31898,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2031,2751.79,13737,16242.5,0.470372,0.203067,10649.2,1403.82,1403.82,2171.97,3.21958,2.80867,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2032,3474.29,16106.3,16870.5,0.470372,0.203067,14274.9,1676.03,1676.03,2617.15,3.66551,2.93862,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2033,4163.22,29159,16495.1,0.470372,0.203067,15820.6,2206.23,2206.23,3414.74,4.36778,2.47798,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2034,3862.74,4992.3,14735.5,0.470372,0.203067,13779.7,2095.27,2095.27,3212.96,4.76044,3.32727,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2035,3253.65,30905.9,12333.8,0.470372,0.203067,11092.1,1591.56,1591.56,2453.27,4.5303,2.30028,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2036,2974.14,6272.32,11966.9,0.470372,0.203067,10339.3,1398.67,1398.67,2162.1,4.76255,3.08854,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2037,2775.65,14351.1,11081.3,0.470372,0.203067,9162.7,1398.69,1398.69,2159.51,4.4439,2.77294,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,350,2038,2495.86,62632.8,9822.16,0.470372,0.203067,8859.19,1260.07,1260.07,1936.41,4.5568,1.65661,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2025,3343.41,10109.5,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,3.05201,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2026,2920.78,26002.1,10969.9,0.473042,0.200932,9596.03,1350,1362.9,2103.43,4.74043,2.3346,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2027,2664.48,17754.1,10803.7,0.470372,0.203067,8904.05,1280.31,1280.31,1977.17,4.77569,2.46069,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2028,2427.22,8773.21,10487.7,0.470372,0.203067,8056.11,1237.37,1237.37,1874.46,4.38269,2.88879,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2029,2242.18,16917.1,9580.01,0.470372,0.203067,8002.14,1119.77,1119.77,1591.74,4.16895,2.52531,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2030,2287.7,27621.4,9474.5,0.470372,0.203067,8212.9,1122.37,1122.37,1632.43,4.49786,2.0972,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2031,2185.15,9920.56,9665.83,0.470372,0.203067,7582.5,1148.38,1148.38,1593.84,4.45556,2.624,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2032,1961.28,42912.2,9095.21,0.470372,0.203067,6938.96,991.256,991.256,1257.92,3.90765,1.82188,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2033,2030.6,21148,10641.9,0.470372,0.203067,7630.08,972.911,972.911,1279.33,4.0596,2.20569,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2034,2168.92,19382.8,11661.8,0.470372,0.203067,7860.26,1133.82,1133.82,1573.7,3.55572,2.38714,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2035,2322.22,14493.8,11853.7,0.470372,0.203067,9313.89,1189.66,1189.66,1746.57,3.60994,2.65073,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2036,2739.91,24916.3,12221.8,0.470372,0.203067,10486.1,1368.76,1368.76,2131.01,4.02585,2.34527,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2037,2808.92,17959.9,11878.4,0.470372,0.203067,10427.3,1510.79,1510.79,2323.54,4.32121,2.48693,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,351,2038,2610.05,22412.9,11263.4,0.470372,0.203067,9304.27,1322.53,1322.53,2041.51,4.22924,2.34927,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2025,3343.41,18076.4,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.64878,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2026,2920.78,14731.7,11408.3,0.473043,0.200931,9596.03,1350,1362.91,2103.44,4.72672,2.7196,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2027,2666.74,27760.1,10802.3,0.470372,0.203067,8929.97,1286.37,1286.37,1987.11,4.52835,2.22007,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2028,2510.84,11131.1,10900.2,0.470372,0.203067,8608.86,1263.44,1263.44,1948.86,4.51986,2.69373,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2029,2341.88,33442.6,10307.2,0.470372,0.203067,8121.96,1195.01,1195.01,1760.77,4.12704,2.0482,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2030,2293.03,60962.2,10859.1,0.470372,0.203067,8428.45,1135.57,1135.57,1649.32,4.21201,1.69473,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2031,2341.29,8848.71,13617.5,0.470372,0.203067,8334.42,1192.97,1192.97,1766.1,3.84158,2.56573,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2032,2376.99,20082.6,13878.6,0.470372,0.203067,9148.8,1243.29,1243.29,1859.08,3.14608,2.57605,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2033,3013.52,33543.2,14626.1,0.470372,0.203067,12573,1448.24,1448.24,2260.89,3.74234,2.27832,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2034,3614.81,18027.9,15586.9,0.470372,0.203067,13510.8,1924.45,1924.45,2980.33,4.32541,2.61107,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2035,3288,16203.9,13913.7,0.470372,0.203067,11930.9,1806.09,1806.09,2766.01,4.13984,2.7299,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2036,3078.18,26692.2,12952.2,0.470372,0.203067,11284.9,1447.94,1447.94,2246.58,4.25146,2.387,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2037,3135.78,15763.1,13030,0.470372,0.203067,11115.8,1557.77,1557.77,2410.12,4.49422,2.65185,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,352,2038,2900.41,55237,12084.7,0.470372,0.203067,10090.5,1513.44,1513.44,2327.62,4.31086,1.82353,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2025,3343.41,40883.6,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.0552,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2026,2920.78,10783.2,12663.5,0.473047,0.200929,9596.03,1350,1362.92,2103.46,4.68791,2.72243,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2027,2673.22,8935.58,12356.4,0.470372,0.203067,9004.16,1303.75,1303.75,2015.59,3.93323,3.06975,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2028,2758.27,25035.6,11667.8,0.470372,0.203067,10283.3,1359.6,1359.6,2104.59,4.15329,2.39547,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2029,2922.39,36485.7,11715.8,0.470372,0.203067,10405.4,1497.36,1497.36,2317.12,4.72165,2.01913,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2030,2573.8,60212.2,11618.2,0.470372,0.203067,8830.6,1386.82,1386.82,2124.9,4.41725,1.72259,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2031,2278.33,14802.1,13804.6,0.470372,0.203067,8123.22,1095.27,1095.27,1583.87,3.69125,2.43476,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2032,2529.02,44479.7,15063.7,0.470372,0.203067,9747.46,1236.77,1236.77,1926.81,3.18911,2.09699,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2033,3265.96,4850.85,17209.4,0.470372,0.203067,13499.8,1644.47,1644.47,2557.46,3.68295,3.107,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2034,3844.11,10704.2,16873.7,0.470372,0.203067,14560.6,2061.49,2061.49,3193.29,3.89227,3.2537,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2035,3815.81,81715.5,14432.7,0.470372,0.203067,14644.9,2015.45,2015.45,3098.25,4.40113,1.71344,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2036,3666.63,27913.1,16590.5,0.470372,0.203067,12730.5,1805.38,1805.38,2795.53,4.95921,2.22524,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2037,3072.76,20853.7,16591.4,0.470372,0.203067,10282.3,1634.36,1634.36,2505.7,3.48677,2.55771,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,353,2038,3212.49,9507.55,16974.6,0.470372,0.203067,12997.9,1453.31,1453.31,2266.95,3.52114,3.16163,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2025,3343.41,12750.6,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.89812,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2026,2920.78,26066.2,11115.2,0.473043,0.200932,9596.03,1350,1362.9,2103.43,4.73587,2.3248,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2027,2665.23,11839.1,11012.4,0.470372,0.203067,8912.64,1282.32,1282.32,1980.47,4.68302,2.71969,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2028,2456.02,28616.7,10411.6,0.470372,0.203067,8251.71,1248.9,1248.9,1911.28,4.32384,2.16021,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2029,2314.03,54714.9,10504.7,0.470372,0.203067,8292.99,1154.22,1154.22,1685.06,4.31403,1.73863,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2030,2299.06,30956.9,12750.2,0.470372,0.203067,8102.72,1156.78,1156.78,1686.7,3.98638,2.06907,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2031,2297.69,29879.9,14105.1,0.470372,0.203067,8647.37,1198.91,1198.91,1741.93,3.23882,2.23317,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2032,2803.2,25610.6,15747.1,0.470372,0.203067,11566.3,1364.73,1364.73,2129.03,3.43583,2.43317,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2033,3547.67,13257.3,16893.7,0.470372,0.203067,13950.4,1850.54,1850.54,2874.06,3.82389,2.89746,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2034,3745.24,10398.6,15635.2,0.470372,0.203067,14283.3,2019.27,2019.27,3110.51,4.09652,3.1865,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2035,3654.1,6629.39,13775.3,0.470372,0.203067,13410.3,1843.74,1843.74,2848.08,4.53464,3.55039,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2036,3384.4,7446.23,11603.8,0.470372,0.203067,11709.1,1701.39,1701.39,2621.73,4.98422,3.5094,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2037,2868.95,17599.4,9351.63,0.470372,0.203067,9432.65,1429.34,1429.34,2196.11,5.38737,2.56062,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,354,2038,2318.62,7859.75,8125.01,0.470372,0.203067,7247.75,1118.92,1118.92,1628.98,5.56276,2.88963,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2025,3343.41,12905.2,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,2.88983,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2026,2920.78,29810.4,11123.7,0.473043,0.200932,9596.03,1350,1362.9,2103.43,4.73561,2.22363,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2027,2665.27,45080,11230.4,0.470372,0.203067,8913.15,1282.44,1282.44,1980.67,4.67088,1.88186,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2028,2458.77,15278.1,12546,0.470372,0.203067,8275.32,1252.45,1252.45,1918.8,4.15655,2.44967,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2029,2368.52,32394.8,12715.6,0.470372,0.203067,8695.97,1198.09,1198.09,1786.93,3.48881,2.19455,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2030,2764.76,23819.4,13978.5,0.470372,0.203067,10966.4,1348.55,1348.55,2099.17,3.81639,2.39512,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2031,3162.32,37272.1,14628.7,0.470372,0.203067,11802.1,1674.14,1674.14,2591.65,3.97184,2.1494,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2032,3119.91,78611.1,14714.3,0.470372,0.203067,11785.4,1651.8,1651.8,2541.96,4.01449,1.71815,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2033,3152.29,17067.3,17950,0.470372,0.203067,11620.1,1560.4,1560.4,2420.82,3.854,2.46818,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2034,3290.14,15860.9,18712.5,0.470372,0.203067,12524.1,1702.88,1702.88,2635.37,3.23617,2.85491,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2035,3996.92,10198,18863.5,0.470372,0.203067,16508.2,1957.38,1957.38,3046.72,3.72138,3.3114,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2036,4749.97,13271.4,18053,0.470372,0.203067,17797.7,2484.66,2484.66,3851.34,4.48384,3.26547,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2037,4300.39,43349.2,14539.9,0.470372,0.203067,15199.6,2349.21,2349.21,3594.42,5.03657,2.12359,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,355,2038,3486.76,26709.8,13455.3,0.470372,0.203067,11456.7,1669.79,1669.79,2573.18,5.25046,2.28848,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,356,2025,3343.41,52456.9,12192,0.519517,0.167306,11100.1,1350,1608.8,2477.69,5.02194,1.8922,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,356,2026,2920.79,20617.7,13300.4,0.473048,0.200927,9596.03,1350,1362.93,2103.48,4.66847,2.36,0.5,5977.95,2391.18,2092.28
EBS_Pollock_2024,3,356,2027,2676.5,19231.5,13796.5,0.470372,0.203067,9041.81,1312.58,1312.58,2030.05,3.68702,2.55451,0.5,5977.95,2391.18,2092.28
